cell_id,archetype_id,survey_fold,sensitivity_f,replicate,class,completed,completion_status,return_code,severe_count,fatal_count,heating_kwh,runtime_s,marker_psy,marker_inside_hb,marker_calchb,idf_sha256,error
es__ES.ME.MFH.01.Gen.ReEx.001.001__f030,ES.ME.MFH.01.Gen.ReEx.001.001,es,0.3,3,ATTEMPTED,True,COMPLETED,0,0,0,99448.06169117482,4.544,True,False,False,fdea5e475ed88149cdf2045d48402711a5e0e85c85234c40b5ba0ec70a3dce1f,
es__ES.ME.MFH.01.Gen.ReEx.001.001__f050,ES.ME.MFH.01.Gen.ReEx.001.001,es,0.5,1,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.544,False,False,False,054f9325d1a7f28e93580f45bfe540b96683fe62323282ed2a0d602f551a128c,
es__ES.ME.MFH.01.Gen.ReEx.001.001__f050,ES.ME.MFH.01.Gen.ReEx.001.001,es,0.5,2,ATTEMPTED,True,COMPLETED,0,0,0,96887.6995364483,4.54,True,False,False,804343a818d9fe57de1df6f399858e75448587add789bf9755674acef5b4796b,
es__ES.ME.MFH.01.Gen.ReEx.001.001__f050,ES.ME.MFH.01.Gen.ReEx.001.001,es,0.5,3,ATTEMPTED,True,COMPLETED,0,0,0,102592.64324996792,4.504,True,False,False,e2bde684b01aeda34f48fe34e3b5be6947fcf386db4b9b7742e2e42b70dfe9ea,
es__ES.ME.MFH.01.Gen.ReEx.001.001__f100,ES.ME.MFH.01.Gen.ReEx.001.001,es,1.0,1,ATTEMPTED,True,COMPLETED,0,0,0,102505.77820187598,4.351,True,False,False,9d2fe43ec95090c56b57917271bc6ffc91bab97252926fe67904a07d3ef396fb,
es__ES.ME.MFH.01.Gen.ReEx.001.001__f100,ES.ME.MFH.01.Gen.ReEx.001.001,es,1.0,2,ATTEMPTED,True,COMPLETED,0,0,0,98490.67817190214,4.322,True,False,False,b54b5078ae450bf07c453efa4fffb29dc06cc968a5c0395c71bc5c9b7b319253,
es__ES.ME.MFH.01.Gen.ReEx.001.001__f100,ES.ME.MFH.01.Gen.ReEx.001.001,es,1.0,3,ATTEMPTED,True,COMPLETED,0,0,0,96474.58344840577,4.445,True,False,False,b1e85da30bf436b1ee0cdd16d271a3ffde00ec9e858594f59d4cae5e0e84758d,
es__ES.ME.MFH.02.Gen.ReEx.001.001__f000,ES.ME.MFH.02.Gen.ReEx.001.001,es,0.0,1,ATTEMPTED,True,COMPLETED,0,0,0,104087.80081538917,3.941,True,False,False,0f3a32dc3bbd38b48421f583af5607ce9dc78b928ef69219ad91566311d71317,
es__ES.ME.MFH.02.Gen.ReEx.001.001__f000,ES.ME.MFH.02.Gen.ReEx.001.001,es,0.0,2,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.56,False,False,False,c4394800e3ed1678abf8226289da0155395b8954afd7da28b772f739037f7af9,
es__ES.ME.MFH.02.Gen.ReEx.001.001__f000,ES.ME.MFH.02.Gen.ReEx.001.001,es,0.0,3,ATTEMPTED,True,COMPLETED,0,0,0,104087.80081538917,4.059,True,False,False,c3fdc7479fa980acea3e2fe029710066573090ee49462ec351373fef723cb5d9,
es__ES.ME.MFH.02.Gen.ReEx.001.001__f015,ES.ME.MFH.02.Gen.ReEx.001.001,es,0.15,1,ATTEMPTED,True,COMPLETED,0,0,0,103145.52129680413,3.979,True,False,False,8c0b8836df8fa880d48d1738d3875cb9b867f211836a34dfd6bde689bf16ba9e,
es__ES.ME.MFH.02.Gen.ReEx.001.001__f015,ES.ME.MFH.02.Gen.ReEx.001.001,es,0.15,2,ATTEMPTED,True,COMPLETED,0,0,0,104046.15711995967,3.999,True,False,False,d71165cf6b315f7c569091b97a12d187a5ff70d1aa3c131246bb43a295e243fb,
es__ES.ME.MFH.02.Gen.ReEx.001.001__f015,ES.ME.MFH.02.Gen.ReEx.001.001,es,0.15,3,ATTEMPTED,True,COMPLETED,0,0,0,103921.1060005124,3.987,True,False,False,e8ad0f13a99c95cb1c5a18bc96a8fbe3f98ee542b8739d351f36974e11be4c51,
es__ES.ME.MFH.02.Gen.ReEx.001.001__f030,ES.ME.MFH.02.Gen.ReEx.001.001,es,0.3,1,ATTEMPTED,True,COMPLETED,0,0,0,104010.17652846794,4.194,True,False,False,e398305be4729cb017d5a70c3dde51a1c34d73e9ba0df0ae8454daa788e2b40e,
es__ES.ME.MFH.02.Gen.ReEx.001.001__f030,ES.ME.MFH.02.Gen.ReEx.001.001,es,0.3,2,ATTEMPTED,True,COMPLETED,0,0,0,104010.17652846794,4.152,True,False,False,dc4a9a82cb9f48725cd53b45d74661b9d0b5fc0994879b19c5f38127878cd843,
es__ES.ME.MFH.02.Gen.ReEx.001.001__f030,ES.ME.MFH.02.Gen.ReEx.001.001,es,0.3,3,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.598,False,False,False,843584a7d79b5ec6cb5f8316bcf99b20def2030a5cdaa6868470bb8f20695c60,
es__ES.ME.MFH.02.Gen.ReEx.001.001__f050,ES.ME.MFH.02.Gen.ReEx.001.001,es,0.5,1,ATTEMPTED,True,COMPLETED,0,0,0,103348.70608228471,3.972,True,False,False,e56a434b23582b46a667c68297fb493917d053a79296e7afcc950365fc0025cf,
es__ES.ME.MFH.02.Gen.ReEx.001.001__f050,ES.ME.MFH.02.Gen.ReEx.001.001,es,0.5,2,ATTEMPTED,True,COMPLETED,0,0,0,103970.8229176971,4.132,True,False,False,9abba4f35fafedb38216a735b7398e19223b9fb3e6a1301b587fb0f972b434d1,
es__ES.ME.MFH.02.Gen.ReEx.001.001__f050,ES.ME.MFH.02.Gen.ReEx.001.001,es,0.5,3,ATTEMPTED,True,COMPLETED,0,0,0,103970.8229176971,4.056,True,False,False,7d4ed84322231a028281c58883f9f6dfe7be3a90749d1d368a140809e4031b43,
es__ES.ME.MFH.02.Gen.ReEx.001.001__f100,ES.ME.MFH.02.Gen.ReEx.001.001,es,1.0,1,ATTEMPTED,True,COMPLETED,0,0,0,103913.9320026043,4.104,True,False,False,9978a3bfba01ae733efa053fd99443c442170da0b4afc8eec435522fdeec341d,
es__ES.ME.MFH.02.Gen.ReEx.001.001__f100,ES.ME.MFH.02.Gen.ReEx.001.001,es,1.0,2,ATTEMPTED,True,COMPLETED,0,0,0,54225.447549041055,4.38,True,False,False,9a06827b552c1a8b91b13b359b47af84d1bf8c215ca30f7b4d523055ca1d2b51,
es__ES.ME.MFH.02.Gen.ReEx.001.001__f100,ES.ME.MFH.02.Gen.ReEx.001.001,es,1.0,3,ATTEMPTED,True,COMPLETED,0,0,0,103285.60370109332,4.099,True,False,False,525dc863ee86c0c52c90c794665cb964b40046cf5f07005693ae471e9c0b3038,
es__ES.ME.MFH.03.Gen.ReEx.001.001__f000,ES.ME.MFH.03.Gen.ReEx.001.001,es,0.0,1,ATTEMPTED,True,COMPLETED,0,0,0,231518.08880980956,3.979,True,False,False,a72afd147b190694ad46c8c9a0b83a1f7e4aa7de543c51031350d83a754977f3,
es__ES.ME.MFH.03.Gen.ReEx.001.001__f000,ES.ME.MFH.03.Gen.ReEx.001.001,es,0.0,2,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.619,False,False,False,6bdf243bdb414512b91b4229ad2aeae63f5c537edd9a72d3c2c0f8f0ecc4ebce,
es__ES.ME.MFH.03.Gen.ReEx.001.001__f000,ES.ME.MFH.03.Gen.ReEx.001.001,es,0.0,3,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.597,False,False,False,30332c6a4840a4219f18029f5111b1443bc6c9cf97ffd230df8cddb1c07bdc24,
es__ES.ME.MFH.03.Gen.ReEx.001.001__f015,ES.ME.MFH.03.Gen.ReEx.001.001,es,0.15,1,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.541,False,False,False,449e26aae636548f8f8b2b7366f795a3c192fe24c491716501fde7ff7fa8ea4c,
es__ES.ME.MFH.03.Gen.ReEx.001.001__f015,ES.ME.MFH.03.Gen.ReEx.001.001,es,0.15,2,ATTEMPTED,True,COMPLETED,0,0,0,231558.58226858862,4.125,True,False,False,c1d7cfb5418afd1522c22dbe54aa0f2265bb1b81084e0613da2e8e219fb8ffdb,
es__ES.ME.MFH.03.Gen.ReEx.001.001__f015,ES.ME.MFH.03.Gen.ReEx.001.001,es,0.15,3,ATTEMPTED,True,COMPLETED,0,0,0,231558.58226858862,4.121,True,False,False,7cd8feecd4b72d90aff14fb71dc50fa24365ad0e598717892eee9ecaa127304b,
es__ES.ME.MFH.03.Gen.ReEx.001.001__f030,ES.ME.MFH.03.Gen.ReEx.001.001,es,0.3,1,ATTEMPTED,True,COMPLETED,0,0,0,231333.30371425088,4.012,True,False,False,e69e28affbe6c3d0a3e9c7e317d49c3cc841b5dd1eaa52d3933235707652796f,
es__ES.ME.MFH.03.Gen.ReEx.001.001__f030,ES.ME.MFH.03.Gen.ReEx.001.001,es,0.3,2,ATTEMPTED,True,COMPLETED,0,0,0,231610.68197899696,3.978,True,False,False,2eaf46f7c09c39afdefc23b5facf28ff34bd213427920ad8c13cc8008406f29d,
es__ES.ME.MFH.03.Gen.ReEx.001.001__f030,ES.ME.MFH.03.Gen.ReEx.001.001,es,0.3,3,ATTEMPTED,False,ENGINE_FAILED,1,21,1,None,2.605,True,True,False,0912610def25d83c829e40121467b48ac95254f1c288afe6d1c3b6ad312e2146,
es__ES.ME.MFH.03.Gen.ReEx.001.001__f050,ES.ME.MFH.03.Gen.ReEx.001.001,es,0.5,1,ATTEMPTED,True,COMPLETED,0,0,0,231698.62952494062,3.915,True,False,False,3934a5bd0dc00d1a1acc1a2c3ad26507e30fee177533d779a16b4199849c67ea,
es__ES.ME.MFH.03.Gen.ReEx.001.001__f050,ES.ME.MFH.03.Gen.ReEx.001.001,es,0.5,2,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.578,False,False,False,14b7b7e639bee088b051aa0b96cdc0eb6fbff088b886e02457a0d55ed5b94c61,
es__ES.ME.MFH.03.Gen.ReEx.001.001__f050,ES.ME.MFH.03.Gen.ReEx.001.001,es,0.5,3,ATTEMPTED,True,COMPLETED,0,0,0,231698.62952494062,3.966,True,False,False,c3638a96521ae90d947b939217f5f09cebf156bc491bbc3314c607ceda393ed9,
es__ES.ME.MFH.03.Gen.ReEx.001.001__f100,ES.ME.MFH.03.Gen.ReEx.001.001,es,1.0,1,ATTEMPTED,True,COMPLETED,0,0,0,232024.22347332578,4.127,True,False,False,ecb708d841b2dd36392e5701536fda1ab60c3fd62d637aac1989ae2454c57e6a,
es__ES.ME.MFH.03.Gen.ReEx.001.001__f100,ES.ME.MFH.03.Gen.ReEx.001.001,es,1.0,2,ATTEMPTED,True,COMPLETED,0,0,0,232024.22347332578,4.101,True,False,False,b3eec90bbb0e0c542c01f379c6fd166cb7d80304e96b361362ea41044f38aee2,
es__ES.ME.MFH.03.Gen.ReEx.001.001__f100,ES.ME.MFH.03.Gen.ReEx.001.001,es,1.0,3,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.557,False,False,False,896dab26826d3ab16c9c6a9085ea583c876eabeadcee23e79787a16f58b52742,
es__ES.ME.MFH.04.Gen.ReEx.001.001__f000,ES.ME.MFH.04.Gen.ReEx.001.001,es,0.0,1,ATTEMPTED,True,COMPLETED,0,0,0,221701.89699119123,3.961,True,False,False,f3b8a5bfb7c97fced75891ad84d21d9763fb33a6ff9269d732fa74172d8cd35e,
es__ES.ME.MFH.04.Gen.ReEx.001.001__f000,ES.ME.MFH.04.Gen.ReEx.001.001,es,0.0,2,ATTEMPTED,True,COMPLETED,0,0,0,225682.82191350017,4.084,True,False,False,e6705a19dab6b0019fff2e4403df9f14248dcbcad82f51246a447ce78426ddad,
es__ES.ME.MFH.04.Gen.ReEx.001.001__f000,ES.ME.MFH.04.Gen.ReEx.001.001,es,0.0,3,ATTEMPTED,True,COMPLETED,0,0,0,225682.82191350017,4.02,True,False,False,67a119976b235b12019606a3644525b56c9a5353e9cd01e5704fa5518cf110e3,
es__ES.ME.MFH.04.Gen.ReEx.001.001__f015,ES.ME.MFH.04.Gen.ReEx.001.001,es,0.15,1,ATTEMPTED,True,COMPLETED,0,0,0,225678.70299171188,4.132,True,False,False,a9e5608272cfe372050ec9af3a4f490a8636648de708d2d4fe20ff62081679f6,
es__ES.ME.MFH.04.Gen.ReEx.001.001__f015,ES.ME.MFH.04.Gen.ReEx.001.001,es,0.15,2,ATTEMPTED,True,COMPLETED,0,0,0,223158.0118176065,3.971,True,False,False,312731028ebd744da96f1c66e834a94208bfb54366c21d71edef7c186e8cfe35,
es__ES.ME.MFH.04.Gen.ReEx.001.001__f015,ES.ME.MFH.04.Gen.ReEx.001.001,es,0.15,3,ATTEMPTED,True,COMPLETED,0,0,0,225678.70299171188,3.938,True,False,False,74de67c162ad4104242ff0debaadbe38bb2f1fea30bc37f567b57f9baa72dd17,
es__ES.ME.MFH.04.Gen.ReEx.001.001__f030,ES.ME.MFH.04.Gen.ReEx.001.001,es,0.3,1,ATTEMPTED,True,COMPLETED,0,0,0,225676.25869865553,4.045,True,False,False,841aed2d2d1c365b9b21dc941801637b2f1b9af51bb16f8d91acd868cddf6987,
es__ES.ME.MFH.04.Gen.ReEx.001.001__f030,ES.ME.MFH.04.Gen.ReEx.001.001,es,0.3,2,ATTEMPTED,True,COMPLETED,0,0,0,225676.25869865553,4.136,True,False,False,40adb84e26780b3e67ea102b55a6ef33b7c041e0f65767c60d09c5694371abe6,
es__ES.ME.MFH.04.Gen.ReEx.001.001__f030,ES.ME.MFH.04.Gen.ReEx.001.001,es,0.3,3,ATTEMPTED,True,COMPLETED,0,0,0,225676.25869865553,4.027,True,False,False,5198d419038027b61d28dd9b0187d321c7e04fa695b18ae4cc4576029dbe1bba,
es__ES.ME.MFH.04.Gen.ReEx.001.001__f050,ES.ME.MFH.04.Gen.ReEx.001.001,es,0.5,1,ATTEMPTED,True,COMPLETED,0,0,0,225675.5737487647,3.976,True,False,False,806c2c0f77b5914248a5034d3b2c9d05cc4d75da4fcb4e3379735a57ced75c76,
es__ES.ME.MFH.04.Gen.ReEx.001.001__f050,ES.ME.MFH.04.Gen.ReEx.001.001,es,0.5,2,ATTEMPTED,True,COMPLETED,0,0,0,225675.5737487647,4.005,True,False,False,501f189de6624a0b6b75a40654a5d4c407d48f8edc003c2d01343e056021791f,
es__ES.ME.MFH.04.Gen.ReEx.001.001__f050,ES.ME.MFH.04.Gen.ReEx.001.001,es,0.5,3,ATTEMPTED,True,COMPLETED,0,0,0,225191.27997921128,4.075,True,False,False,b00e94f89f1dc041bba084d1434907b3e24f0b0a0dd9ff11ea2749627859a58e,
es__ES.ME.MFH.04.Gen.ReEx.001.001__f100,ES.ME.MFH.04.Gen.ReEx.001.001,es,1.0,1,ATTEMPTED,True,COMPLETED,0,0,0,225127.11387402282,4.242,True,False,False,c4babca7ca1325f1f0ca620d0820f1d25a715819b084a7e06b437a8616b8ee29,
es__ES.ME.MFH.04.Gen.ReEx.001.001__f100,ES.ME.MFH.04.Gen.ReEx.001.001,es,1.0,2,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.594,False,False,True,b2376535dade0b2472460e280ca247f12a173e09e4a0c1bed1d6fa4b5d03235d,
es__ES.ME.MFH.04.Gen.ReEx.001.001__f100,ES.ME.MFH.04.Gen.ReEx.001.001,es,1.0,3,ATTEMPTED,True,COMPLETED,0,0,0,225686.01444399857,4.133,True,False,False,76e76094b0f7159fc8df43673a62ce269b46eef19c89e326de88de63e277c0c7,
es__ES.ME.MFH.05.Gen.ReEx.001.001__f000,ES.ME.MFH.05.Gen.ReEx.001.001,es,0.0,1,BUILD_REFUSED,,,,,,,0.027,False,False,False,,ValueError: TABULA directional window areas disagree materially with A_Window_1
es__ES.ME.MFH.05.Gen.ReEx.001.001__f000,ES.ME.MFH.05.Gen.ReEx.001.001,es,0.0,2,BUILD_REFUSED,,,,,,,0.026,False,False,False,,ValueError: TABULA directional window areas disagree materially with A_Window_1
es__ES.ME.MFH.05.Gen.ReEx.001.001__f000,ES.ME.MFH.05.Gen.ReEx.001.001,es,0.0,3,BUILD_REFUSED,,,,,,,0.027,False,False,False,,ValueError: TABULA directional window areas disagree materially with A_Window_1
es__ES.ME.MFH.05.Gen.ReEx.001.001__f015,ES.ME.MFH.05.Gen.ReEx.001.001,es,0.15,1,BUILD_REFUSED,,,,,,,0.033,False,False,False,,ValueError: TABULA directional window areas disagree materially with A_Window_1
es__ES.ME.MFH.05.Gen.ReEx.001.001__f015,ES.ME.MFH.05.Gen.ReEx.001.001,es,0.15,2,BUILD_REFUSED,,,,,,,0.032,False,False,False,,ValueError: TABULA directional window areas disagree materially with A_Window_1
es__ES.ME.MFH.05.Gen.ReEx.001.001__f015,ES.ME.MFH.05.Gen.ReEx.001.001,es,0.15,3,BUILD_REFUSED,,,,,,,0.033,False,False,False,,ValueError: TABULA directional window areas disagree materially with A_Window_1
es__ES.ME.MFH.05.Gen.ReEx.001.001__f030,ES.ME.MFH.05.Gen.ReEx.001.001,es,0.3,1,BUILD_REFUSED,,,,,,,0.032,False,False,False,,ValueError: TABULA directional window areas disagree materially with A_Window_1
es__ES.ME.MFH.05.Gen.ReEx.001.001__f030,ES.ME.MFH.05.Gen.ReEx.001.001,es,0.3,2,BUILD_REFUSED,,,,,,,0.031,False,False,False,,ValueError: TABULA directional window areas disagree materially with A_Window_1
es__ES.ME.MFH.05.Gen.ReEx.001.001__f030,ES.ME.MFH.05.Gen.ReEx.001.001,es,0.3,3,BUILD_REFUSED,,,,,,,0.033,False,False,False,,ValueError: TABULA directional window areas disagree materially with A_Window_1
es__ES.ME.MFH.05.Gen.ReEx.001.001__f050,ES.ME.MFH.05.Gen.ReEx.001.001,es,0.5,1,BUILD_REFUSED,,,,,,,0.03,False,False,False,,ValueError: TABULA directional window areas disagree materially with A_Window_1
es__ES.ME.MFH.05.Gen.ReEx.001.001__f050,ES.ME.MFH.05.Gen.ReEx.001.001,es,0.5,2,BUILD_REFUSED,,,,,,,0.031,False,False,False,,ValueError: TABULA directional window areas disagree materially with A_Window_1
es__ES.ME.MFH.05.Gen.ReEx.001.001__f050,ES.ME.MFH.05.Gen.ReEx.001.001,es,0.5,3,BUILD_REFUSED,,,,,,,0.029,False,False,False,,ValueError: TABULA directional window areas disagree materially with A_Window_1
es__ES.ME.MFH.05.Gen.ReEx.001.001__f100,ES.ME.MFH.05.Gen.ReEx.001.001,es,1.0,1,BUILD_REFUSED,,,,,,,0.03,False,False,False,,ValueError: TABULA directional window areas disagree materially with A_Window_1
es__ES.ME.MFH.05.Gen.ReEx.001.001__f100,ES.ME.MFH.05.Gen.ReEx.001.001,es,1.0,2,BUILD_REFUSED,,,,,,,0.033,False,False,False,,ValueError: TABULA directional window areas disagree materially with A_Window_1
es__ES.ME.MFH.05.Gen.ReEx.001.001__f100,ES.ME.MFH.05.Gen.ReEx.001.001,es,1.0,3,BUILD_REFUSED,,,,,,,0.033,False,False,False,,ValueError: TABULA directional window areas disagree materially with A_Window_1
es__ES.ME.MFH.06.Gen.ReEx.001.001__f000,ES.ME.MFH.06.Gen.ReEx.001.001,es,0.0,1,ATTEMPTED,True,COMPLETED,0,0,0,90854.34769215222,3.867,True,False,False,21c91fae166717124687e71d9acab4daaa1db9a0ea16fab2cbe5fef98a59544f,
es__ES.ME.MFH.06.Gen.ReEx.001.001__f000,ES.ME.MFH.06.Gen.ReEx.001.001,es,0.0,2,ATTEMPTED,True,COMPLETED,0,0,0,91254.00396835814,3.882,True,False,False,3da243000cd0af6e5163a42cad45621e889ab46f065f869d9eee0e326a4bfcf5,
es__ES.ME.MFH.06.Gen.ReEx.001.001__f000,ES.ME.MFH.06.Gen.ReEx.001.001,es,0.0,3,ATTEMPTED,True,COMPLETED,0,0,0,91254.00601859942,3.939,True,False,False,e4ee3b054a3b8689c5941a0d06c5652a2e8ae57ad63b176cb1e5c6f189f185fd,
es__ES.ME.MFH.06.Gen.ReEx.001.001__f015,ES.ME.MFH.06.Gen.ReEx.001.001,es,0.15,1,ATTEMPTED,True,COMPLETED,0,0,0,91042.51094043607,3.948,True,False,False,7037f9aca360fff88e107a3fac46fc7ed4a9f4c8b5bb0b382ba374aeb0840be6,
es__ES.ME.MFH.06.Gen.ReEx.001.001__f015,ES.ME.MFH.06.Gen.ReEx.001.001,es,0.15,2,ATTEMPTED,True,COMPLETED,0,0,0,91042.51094043587,3.936,True,False,False,06c1602ff72d0320ed418cbdff372d3340e9d766c471a8b55f0841625cbd29cb,
es__ES.ME.MFH.06.Gen.ReEx.001.001__f015,ES.ME.MFH.06.Gen.ReEx.001.001,es,0.15,3,ATTEMPTED,True,COMPLETED,0,0,0,91242.87029512155,4.022,True,False,False,4fe05a094e6d0eb6cda8026786aeea025e6f8cd6c7a83884d5e4d049d418f3fd,
es__ES.ME.MFH.06.Gen.ReEx.001.001__f030,ES.ME.MFH.06.Gen.ReEx.001.001,es,0.3,1,ATTEMPTED,True,COMPLETED,0,0,0,91235.73671245587,3.904,True,False,False,7c6396ffa30fb308551d13d49035ebba3676b2e9ddfb83310507d110f18ff280,
es__ES.ME.MFH.06.Gen.ReEx.001.001__f030,ES.ME.MFH.06.Gen.ReEx.001.001,es,0.3,2,ATTEMPTED,True,COMPLETED,0,0,0,91235.73877613166,4.019,True,False,False,4ed277bd17b58a58fe693b6fff0125f2aa3723bde407257554e50e487eec2e07,
es__ES.ME.MFH.06.Gen.ReEx.001.001__f030,ES.ME.MFH.06.Gen.ReEx.001.001,es,0.3,3,ATTEMPTED,True,COMPLETED,0,0,0,91235.73671245587,3.995,True,False,False,5d8b4599315dc19a1d1c1491c81d6c56ebb9bd226d38d2006cc14dc7b5e55477,
es__ES.ME.MFH.06.Gen.ReEx.001.001__f050,ES.ME.MFH.06.Gen.ReEx.001.001,es,0.5,1,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.543,False,False,False,4aae99b19bab8761c7445151a66e8966fe5b898c4f5c3d878ff97596b7156706,
es__ES.ME.MFH.06.Gen.ReEx.001.001__f050,ES.ME.MFH.06.Gen.ReEx.001.001,es,0.5,2,ATTEMPTED,True,COMPLETED,0,0,0,91233.46817113846,3.8,True,False,False,0ffe04cd0a92907f516ff2436546e1f9347bbdf9bdf9df2e142b07a15cb35a87,
es__ES.ME.MFH.06.Gen.ReEx.001.001__f050,ES.ME.MFH.06.Gen.ReEx.001.001,es,0.5,3,ATTEMPTED,True,COMPLETED,0,0,0,91233.4683060568,4.095,True,False,False,2f74d5e4fd63316649801b0a1a44f041620a9541893be5b9a457d5d2340115ad,
es__ES.ME.MFH.06.Gen.ReEx.001.001__f100,ES.ME.MFH.06.Gen.ReEx.001.001,es,1.0,1,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.646,False,False,False,46ebdf3e414d3f89ea815934d0376b0d9d9c221152ca5c14b72bbacf41abecae,
es__ES.ME.MFH.06.Gen.ReEx.001.001__f100,ES.ME.MFH.06.Gen.ReEx.001.001,es,1.0,2,ATTEMPTED,True,COMPLETED,0,0,0,91264.87866896736,4.299,True,False,False,315de6dedddf6de2454854f2e8ce666c994d1dae9bf6623ddafffe394814172c,
es__ES.ME.MFH.06.Gen.ReEx.001.001__f100,ES.ME.MFH.06.Gen.ReEx.001.001,es,1.0,3,ATTEMPTED,True,COMPLETED,0,0,0,91264.87879532005,4.446,True,False,False,e7b0ab6a2fd6fce3854f28cd51c583c3ffa9667f22877ea36eb8bea5cd08adb1,
es__ES.ME.SFH.01.Gen.ReEx.001.001__f000,ES.ME.SFH.01.Gen.ReEx.001.001,es,0.0,1,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.653,False,False,False,7ed8fd4abd2d8de1429b8acf39682fe206dcb5c8791b7a7d12fcbc35947cace8,
es__ES.ME.SFH.01.Gen.ReEx.001.001__f000,ES.ME.SFH.01.Gen.ReEx.001.001,es,0.0,2,ATTEMPTED,True,COMPLETED,0,0,0,7796.687543580722,4.229,True,False,False,d4ad38a998934b35bc6fe4d5ebec4f98d6624cea388788959222ec60217daae0,
es__ES.ME.SFH.01.Gen.ReEx.001.001__f000,ES.ME.SFH.01.Gen.ReEx.001.001,es,0.0,3,ATTEMPTED,True,COMPLETED,0,0,0,7811.758932258852,4.195,True,False,False,c6b5ad29a5a82edf9ac6cf06886b8084e92be93ac8ecce16c63b46e5e96161ec,
es__ES.ME.SFH.01.Gen.ReEx.001.001__f015,ES.ME.SFH.01.Gen.ReEx.001.001,es,0.15,1,ATTEMPTED,True,COMPLETED,0,0,0,8131.416685332092,4.101,True,False,False,1f6560197d94d6703e9007edbc6ab4c3c258d1d68efa832d434191e8abefb5d7,
es__ES.ME.SFH.01.Gen.ReEx.001.001__f015,ES.ME.SFH.01.Gen.ReEx.001.001,es,0.15,2,ATTEMPTED,True,COMPLETED,0,0,0,7776.021967561172,4.08,True,False,False,e2cbf7f1c9a4bf1c63f6f40947b9c3ebb3407c86526c56ed7c1998ca848cf00b,
es__ES.ME.SFH.01.Gen.ReEx.001.001__f015,ES.ME.SFH.01.Gen.ReEx.001.001,es,0.15,3,ATTEMPTED,True,COMPLETED,0,0,0,8131.416685332092,4.066,True,False,False,95518e89efa763d3b20da5c828a1018f4932130b29cdfb888ff9cc271aad83ce,
es__ES.ME.SFH.01.Gen.ReEx.001.001__f030,ES.ME.SFH.01.Gen.ReEx.001.001,es,0.3,1,ATTEMPTED,True,COMPLETED,0,0,0,7187.067837090737,4.198,True,False,False,5dc980407b93e733e53edaa6097fc02dcf8990df2ea0eede335908bde9b5b91f,
es__ES.ME.SFH.01.Gen.ReEx.001.001__f030,ES.ME.SFH.01.Gen.ReEx.001.001,es,0.3,2,ATTEMPTED,True,COMPLETED,0,0,0,8127.422618338742,4.072,True,False,False,bac936c4a494ab1a5e8cd1026fe6b4246b7705b3345639daed9a3bd9dc354cf6,
es__ES.ME.SFH.01.Gen.ReEx.001.001__f030,ES.ME.SFH.01.Gen.ReEx.001.001,es,0.3,3,ATTEMPTED,True,COMPLETED,0,0,0,7786.4327201445185,4.027,True,False,False,266f91cb816a856211af255847957fec28fba45196cf7d0149808dc3bb5edb73,
es__ES.ME.SFH.01.Gen.ReEx.001.001__f050,ES.ME.SFH.01.Gen.ReEx.001.001,es,0.5,1,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.582,False,False,False,21ca050a6ef2eb4e29ac106a126585d11569f5d49e00a8435f83110e23fd7249,
es__ES.ME.SFH.01.Gen.ReEx.001.001__f050,ES.ME.SFH.01.Gen.ReEx.001.001,es,0.5,2,ATTEMPTED,True,COMPLETED,0,0,0,7956.773021241115,3.934,True,False,False,f35a550ad360e0b42f6d4f938998514b47505f2652077a45ae5646c1c1ae3f5d,
es__ES.ME.SFH.01.Gen.ReEx.001.001__f050,ES.ME.SFH.01.Gen.ReEx.001.001,es,0.5,3,ATTEMPTED,True,COMPLETED,0,0,0,7956.773021241115,4.081,True,False,False,a35b63e42ee2f7682c0ea41b3d540bf91b707f1730ca55caf17cd35f494e9257,
es__ES.ME.SFH.01.Gen.ReEx.001.001__f100,ES.ME.SFH.01.Gen.ReEx.001.001,es,1.0,1,ATTEMPTED,True,COMPLETED,0,0,0,8114.502862375592,4.269,True,False,False,966686d583efdd887829a80955979a60c7646e2816cb5b5c77792e9a5a0fb66c,
es__ES.ME.SFH.01.Gen.ReEx.001.001__f100,ES.ME.SFH.01.Gen.ReEx.001.001,es,1.0,2,ATTEMPTED,True,COMPLETED,0,0,0,8114.502862375592,4.099,True,False,False,c060dc8c95462893b42aae2ada63869ad556bbe390b513a576a45e4381ba9a48,
