Date/Time,BATIMENT0000000240879467_PART0_F0_DWELLING_0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879467_PART0_F0_DWELLING_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879467_PART0_F0_DWELLING_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879467_PART0_F0_DWELLING_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 10/23  15:00:00,0.0,248983.52782548248,116427.64192089162,0.0 
 10/23  16:00:00,0.0,23863.761688854356,0.0,0.0 
 10/23  17:00:00,0.0,81271.45432652142,33104.650321579174,0.0 
 10/23  18:00:00,0.0,278078.95335989527,229421.9631816122,0.0 
 10/23  19:00:00,0.0,359370.01247839833,331812.073984975,0.0 
 10/23  20:00:00,102288.05395198251,484034.906456601,492759.8544320584,174663.05880102701 
 10/23  21:00:00,916317.1113189089,1076994.0213531153,1277455.3206482022,1202623.9515781456 
 10/23  22:00:00,1427810.1882273436,1426879.3454344058,1745535.445254044,1838269.7945266594 
 10/23  23:00:00,1646674.864500583,1563355.1842230738,1919877.472824866,2090243.1355489206 
 10/23  24:00:00,1889569.0959548214,1724120.129161261,2124959.8374328334,2374709.841925529 
 10/24  01:00:00,2073654.9631824633,1843307.0351722369,2276914.841309492,2588728.3109784317 
 10/24  02:00:00,2129596.899124797,1864041.7384641622,2304060.4082006407,2646534.4117589016 
 10/24  03:00:00,2246486.206533766,1936740.3289986432,2396206.9464641665,2780326.6699965717 
 10/24  04:00:00,2338565.33221694,1994822.7289130925,2469172.110300502,2885236.9258321403 
 10/24  05:00:00,2415981.946074491,2042633.6853584182,2529590.193288291,2973376.9773555007 
 10/24  06:00:00,2523197.191657731,2117835.0181731996,2623727.965676054,3098959.6130935336 
 10/24  07:00:00,2676756.22164156,2231903.5527308304,2767348.877277238,3283045.7900335905 
 10/24  08:00:00,2866987.6359501434,2377881.3414987857,2950394.27891273,3512504.032838567 
 10/24  09:00:00,3041933.911535871,2513453.925332063,3119656.283281323,3723311.83941341 
 10/24  10:00:00,3167894.1648374377,2611031.132829329,3240770.6924268315,3874234.0842254986 
 10/24  11:00:00,3224891.7060507834,2653995.9659350878,3293243.560043109,3940934.3025919907 
 10/24  12:00:00,3275889.421963384,2692753.4332492882,3340411.091453852,4000764.881844762 
 10/24  13:00:00,3216485.7840338475,2697767.8107879185,3277045.2619501855,3880603.6902227374 
 10/24  14:00:00,2268829.4800846037,2308949.3626885246,2386563.7361979177,2462005.774408038 
 10/24  15:00:00,1762635.853856945,2109451.006268812,2151468.2494394453,1916360.5675736861 
 10/24  16:00:00,1516939.9354414884,2310296.2094095023,2498804.513494285,1933266.8330288967 
 10/24  17:00:00,477880.20720128075,2548745.1212765444,2966813.269598581,2078279.9461285607 
 10/24  18:00:00,2642469.051476057,3154259.6170502324,3643912.251304376,3618676.944428948 
 10/24  19:00:00,3900375.469395751,3612845.173107111,4236084.108237935,4663266.9547124 
 10/24  20:00:00,4459316.674186736,4019838.538869391,4757514.768284705,5328193.127271899 
 10/24  21:00:00,5165776.878064132,4567035.668542212,5433868.401930181,6157375.955091761 
 10/24  22:00:00,5813200.793837761,5088697.05297704,6057970.733265499,6898747.585919085 
 10/24  23:00:00,5991712.281987719,5219116.05226599,6211441.890450886,7090548.554294281 
 10/24  24:00:00,5719832.937919511,4954550.788418629,5909622.286690271,6774154.048627235 
 10/25  01:00:00,5611075.455093227,4840881.930182872,5779231.55598932,6641779.902965066 
 10/25  02:00:00,5496593.887284006,4720611.579835369,5645903.935809151,6510285.804830169 
 10/25  03:00:00,5399501.613815953,4622485.85543606,5534195.101022778,6395503.561172323 
 10/25  04:00:00,5218108.496630134,4465736.598766848,5339390.296126293,6169011.70337879 
 10/25  05:00:00,4701368.034903053,4002360.4010255123,4804978.565808433,5580234.683076457 
 10/25  06:00:00,4330468.164135881,3669021.2090349747,4420714.488981194,5157033.70342887 
 10/25  07:00:00,4315228.625882523,3663285.586428773,4400489.582869709,5120817.274147093 
 10/25  08:00:00,4616292.598855546,3949687.91260352,4702640.81899955,5428838.5821714355 
 10/25  09:00:00,4689096.467868753,4079255.153507905,4745522.3121892875,5424154.7962301355 
 10/25  10:00:00,4028706.730141715,3602631.657253025,3788664.3711721613,4305808.266685167 
 10/25  11:00:00,3083432.4918140364,2859604.938489493,2609253.2153837522,2929537.880519028 
 10/25  12:00:00,2478269.110905856,2455217.784881606,2341760.374581782,2468197.207800323 
 10/25  13:00:00,3067332.54497859,2666473.649585873,3062673.0212182356,3541893.136840213 
 10/25  14:00:00,1977373.765797728,1896865.8605653935,2021241.606340385,2180412.0100451168 
 10/25  15:00:00,997093.2768624059,1256294.7973689004,1160132.7720019063,973688.4363328592 
 10/25  16:00:00,1034593.8175990612,1250011.11103985,1216008.2245948277,1083539.2551268165 
 10/25  17:00:00,922267.5227551293,1367221.8265017113,1450742.4484401722,1282779.2490492398 
 10/25  18:00:00,1904470.8150173805,1837085.280227604,2093207.7605047661,2285831.061255834 
 10/25  19:00:00,2766298.257565588,2370833.865988255,2851875.3934605597,3330009.9750112165 
 10/25  20:00:00,3026522.313451063,2552781.1928613093,3106998.1928442908,3667763.8065931248 
 10/25  21:00:00,3164723.529233064,2650884.454456352,3240175.153393257,3840530.613448296 
 10/25  22:00:00,3147848.256980483,2651578.9001615965,3217813.8709972454,3789161.015828249 
 10/25  23:00:00,3071321.9492817596,2609189.5491257394,3136004.9254806982,3660134.4316595127 
 10/25  24:00:00,3073943.8022324694,2581232.0982825197,3134080.540074806,3694044.0452662623 
 10/26  01:00:00,3128789.2491872944,2593765.4811538165,3185938.2401211075,3795972.499629925 
 10/26  02:00:00,3194590.762520928,2640441.5373573056,3249880.975084533,3879424.716895107 
 10/26  03:00:00,3144814.42094676,2609917.280170762,3197528.257488786,3801332.255982126 
 10/26  04:00:00,2921700.807456114,2457430.766555625,2970135.895590163,3487522.396726426 
 10/26  05:00:00,2859419.0305782952,2406344.453355282,2905599.7236675015,3408913.8528522197 
 10/26  06:00:00,2839318.7857060907,2390021.6666021175,2884134.8308596713,3381760.0931450417 
 10/26  07:00:00,2796456.6207226845,2355982.634409321,2839604.015897671,3325913.82746543 
 10/26  08:00:00,2718681.6778881927,2296028.3159593185,2759996.9795797425,3225602.281109901 
 10/26  09:00:00,2647826.7128965575,2250820.4958578963,2688009.101889654,3128271.431875879 
 10/26  10:00:00,2517981.354006373,2183324.2554059764,2557804.7859598324,2943187.169040256 
 10/26  11:00:00,2288261.8439575275,2063624.929314999,2327329.676062113,2618100.401706104 
 10/26  12:00:00,2026482.682442212,1893792.3868268298,2062908.3276906926,2268715.0921159084 
 10/26  13:00:00,1929381.0933932718,1830379.711406238,1960053.870884297,2135233.41720114 
 10/26  14:00:00,2018392.0370619334,1901284.2123842647,2049643.1144451166,2242691.529469465 
 10/26  15:00:00,2085579.645772099,1957030.5451643874,2133257.69812606,2333447.451185288 
 10/26  16:00:00,2202551.092992371,2028362.298496568,2233284.9749315633,2475409.7043802566 
 10/26  17:00:00,2210625.530532356,2078785.8556242883,2322972.79226393,2564027.6389975245 
 10/26  18:00:00,2618577.308572316,2345774.520234875,2735617.952633244,3106183.6614076803 
 10/26  19:00:00,3075358.4342152933,2635767.1306726895,3128349.446401315,3619367.768701827 
 10/26  20:00:00,3317396.880361085,2825347.8777629295,3371380.289911869,3917522.5611942806 
 10/26  21:00:00,3306491.1695396747,2745109.3816349846,3358019.7854687707,3993659.8434302444 
 10/26  22:00:00,3384167.604998431,2799261.142039654,3435550.547012782,4096649.068451184 
 10/26  23:00:00,3460207.1226285715,2855059.8388741924,3511660.698473051,4194450.894961867 
 10/26  24:00:00,3511399.4607606153,2892511.3554547816,3562789.7076635566,4260175.87922669 
 10/27  01:00:00,4046690.9826892205,3403884.5970099582,4103179.563624492,4809308.211714516 
 10/27  02:00:00,4460246.78529337,3799455.840980552,4521735.268564172,5233019.749422397 
 10/27  03:00:00,4453485.32642578,3783805.5308997403,4515149.526144552,5237520.517361121 
 10/27  04:00:00,4956153.235894663,4239574.283791562,5022415.839600006,5786008.148760452 
 10/27  05:00:00,5546025.929029616,4765449.034656723,5618890.779778162,6443125.712583495 
 10/27  06:00:00,6029809.71214221,5181576.8365466045,6108707.208023015,7002013.461053943 
 10/27  07:00:00,6334708.822142062,5444155.944485896,6417848.206781258,7354867.712186812 
 10/27  08:00:00,6423067.489843276,5534994.369708762,6511883.846162932,7447678.863446939 
 10/27  09:00:00,6028611.38358378,5243379.725445301,6019621.616348409,6890138.862460836 
 10/27  10:00:00,4827789.279743776,4264689.010316819,4260911.816220369,4927551.414253093 
 10/27  11:00:00,3457759.019956178,3163984.27980073,2676219.771967487,3070670.7905047527 
 10/27  12:00:00,1995872.0739944773,2000385.926910618,1632328.7642093645,1753070.3529477655 
 10/27  13:00:00,1192907.8190393678,1525636.430109676,1326950.3386602136,1128764.346036112 
 10/27  14:00:00,579271.3782071267,1423957.241534077,1293968.887366133,577392.40537691 
 10/27  15:00:00,0.0,814042.7341790433,863216.735962156,0.0 
 10/27  16:00:00,0.0,874185.5536488649,1011822.2593884661,0.0 
 10/27  17:00:00,28627.34651673891,1396762.7297430516,1596052.950398643,759827.8161286464 
 10/27  18:00:00,1521590.8031619806,2048866.8133175226,2387634.158823175,2235453.235471029 
 10/27  19:00:00,2839955.1779651907,2764566.819865624,3264970.573984351,3487795.9509588405 
 10/27  20:00:00,3870017.1041490464,3595226.663463169,4249233.9502928,4657241.837138311 
 10/27  21:00:00,4765480.571758687,4337028.464610766,5102603.637678573,5646171.417260351 
 10/27  22:00:00,5414860.7682528915,4864442.792827001,5713102.468215967,6364646.056100174 
 10/27  23:00:00,5629883.465875949,5000863.24354869,5891433.455914159,6615622.776328341 
 10/27  24:00:00,5209874.349918167,4561373.1071820045,5432144.485592004,6179024.415846704 
 10/28  01:00:00,4989549.251633908,4325262.18890894,5181204.278830637,5942203.18388728 
 10/28  02:00:00,5001526.912595731,4315049.5235937545,5170360.075813571,5947345.509103971 
 10/28  03:00:00,5078544.2919629915,4364656.037159424,5229386.597836045,6028543.517632182 
 10/28  04:00:00,5427106.6849095,4669238.65808831,5566700.393410573,6400616.852329859 
 10/28  05:00:00,5726734.6616559755,4925983.114426394,5857781.679099723,6729134.388108458 
 10/28  06:00:00,5850144.6113669425,5012602.372931727,5973328.937498869,6882251.012996176 
 10/28  07:00:00,5480485.445423299,4651755.261712035,5591726.992774702,6500344.827269387 
 10/28  08:00:00,5431142.714826844,4602819.80685666,5535906.276547633,6445539.296036469 
 10/28  09:00:00,5233483.063700367,4474699.241463098,5325943.508538839,6174958.792784183 
 10/28  10:00:00,4344529.155838713,3839762.315175697,4412823.303696741,5031604.4294851795 
 10/28  11:00:00,3729776.5638680067,3401036.28025579,3722197.1079551997,4163890.2597394967 
 10/28  12:00:00,3037252.726465037,2891730.0691089947,2939932.6892529125,3218355.564668961 
 10/28  13:00:00,1841367.40914877,2045676.3591368839,2110831.370264501,2047090.0115483196 
 10/28  14:00:00,264909.85343460203,1209638.9829830267,1479311.4565865516,540104.1311192053 
 10/28  15:00:00,0.0,909586.7914067128,1412032.2942457628,0.0 
 10/28  16:00:00,0.0,716878.9178753357,1263417.8017960521,0.0 
 10/28  17:00:00,21237.63998893628,1003188.8540218157,1325631.1391508742,489289.4597633943 
 10/28  18:00:00,1181237.7534312918,1594310.878715592,1893164.522461406,1775224.56058451 
 10/28  19:00:00,1757111.7368713398,1929907.566182395,2328995.1670969767,2394594.0052102394 
 10/28  20:00:00,2155246.2566497633,2184269.934256736,2643750.9268536083,2826704.2041138583 
 10/28  21:00:00,2384877.2027822025,2312131.8827054426,2800129.4947918262,3059127.8126896312 
 10/28  22:00:00,2402702.469441844,2278340.1311413166,2750741.543577511,3034080.800225198 
 10/28  23:00:00,2347779.5295303348,2190113.0700830375,2638340.264776995,2930990.5264973072 
 10/28  24:00:00,2289464.1894991416,2103298.692361759,2532491.369049753,2834303.155181571 
 10/29  01:00:00,2254155.9352687444,2044440.8324353844,2459357.2863813764,2768979.0017389995 
 10/29  02:00:00,2199770.494595153,1976783.1601402555,2371719.98326587,2679889.6743156957 
 10/29  03:00:00,2089196.48677789,1866693.0182357694,2233098.9423939358,2527747.265904218 
 10/29  04:00:00,2126782.59082028,1901444.8710113459,2249075.227807534,2531141.805923802 
 10/29  05:00:00,2161011.2084629554,1943560.799989192,2266373.3140527154,2524905.459142088 
 10/29  06:00:00,1939995.0788849888,1743960.081972404,2027320.0919110477,2256622.275479901 
 10/29  07:00:00,1681461.149846914,1499471.3040705156,1753446.3863556632,1966949.412441996 
 10/29  08:00:00,1572646.8051008165,1394282.6695860298,1634263.3765996303,1842043.5127131059 
 10/29  09:00:00,1410090.4110066427,1269011.2778390208,1462956.7155867966,1631742.9958115842 
 10/29  10:00:00,1008957.0039087037,975710.0835455072,1054059.3218319467,1117389.1090923015 
 10/29  11:00:00,571885.09620638,647328.1547926883,575440.568216291,537417.3422565374 
 10/29  12:00:00,39874.88744844959,113875.23708390108,21201.16668133633,3641.271507670172 
 10/29  13:00:00,0.0,0.0,0.0,0.0 
 10/29  14:00:00,0.0,0.0,0.0,0.0 
 10/29  15:00:00,0.0,0.0,0.0,0.0 
 10/29  16:00:00,0.0,0.0,0.0,0.0 
 10/29  17:00:00,0.0,0.0,0.0,0.0 
 10/29  18:00:00,0.0,40151.423493106995,14652.241991995834,0.0 
 10/29  19:00:00,0.0,147323.61332844337,119172.44525774842,0.0 
 10/29  20:00:00,161344.04862695484,370551.98025203496,378284.9145951987,204602.6368378276 
 10/29  21:00:00,482448.19201985863,633366.2714671835,679257.215314945,556380.9725280099 
 10/29  22:00:00,707096.9904293756,806948.3858494315,881708.2485784162,802915.6365188571 
 10/29  23:00:00,963484.2052785434,1000345.7272989432,1118189.657435686,1099345.338842342 
 10/29  24:00:00,1128866.219961871,1124168.459674109,1265157.1703907042,1284037.5388110953 
 10/30  01:00:00,1369456.8526700463,1325642.1502689617,1490420.5106618057,1542247.1631594184 
 10/30  02:00:00,1602972.6604411602,1526503.8262943397,1711856.4239334068,1790048.5640217026 
 10/30  03:00:00,1395570.2854928724,1314417.3349081296,1485232.8339982943,1571436.6400544066 
 10/30  04:00:00,1222412.6747837174,1130377.0132900716,1296181.4091392593,1398086.5608688968 
 10/30  05:00:00,1447324.601099756,1320023.709447367,1514284.9579168265,1649175.7467839194 
 10/30  06:00:00,1661347.8814383247,1499444.4518639443,1723407.869275181,1891684.809886756 
 10/30  07:00:00,1817948.9198329523,1619403.3795036455,1875529.7642872548,2082859.7273108284 
 10/30  08:00:00,1774676.2688618267,1565035.3061680829,1826108.146798807,2048885.9113022417 
 10/30  09:00:00,1729954.3962124581,1544597.5003344303,1776342.3421770153,1978953.7158313883 
 10/30  10:00:00,1441714.1539773578,1357328.3670552832,1480464.3079538755,1593564.005056234 
 10/30  11:00:00,1218095.9317314634,1174654.101141833,1249801.1903032723,1325647.8962352606 
 10/30  12:00:00,1138781.1082972847,1132165.008941087,1167957.3476913786,1214389.329030965 
 10/30  13:00:00,1084291.4892107183,1121880.0724859156,1113280.1484142682,1126963.4192544206 
 10/30  14:00:00,1180663.795571562,1212176.081277082,1219144.685576638,1244034.7364858524 
 10/30  15:00:00,1478113.804377596,1424367.9778976245,1516995.0686369664,1625802.2556259504 
 10/30  16:00:00,1957090.3851611456,1753759.4365095713,1992890.4310543318,2246042.678344364 
 10/30  17:00:00,2736694.646620989,2278289.3956639715,2779195.7933025598,3299558.6785504604 
 10/30  18:00:00,3039997.6491490854,2513007.068834694,3085593.1140500857,3680749.3883612594 
 10/30  19:00:00,3367694.4528117552,2772022.205520907,3416909.7003640723,4087839.1999748154 
 10/30  20:00:00,3710971.5790914423,3044892.749731303,3764198.2268963633,4512871.492565609 
 10/30  21:00:00,4045477.9087937255,3321357.369535916,4103158.2663455075,4913929.516342851 
 10/30  22:00:00,4201116.078558042,3506145.32254718,4263071.183625426,5027618.088695282 
 10/30  23:00:00,4432562.633179903,3696884.5719012176,4497849.393331737,5306070.343166875 
 10/30  24:00:00,4620847.006406402,3852959.9438397344,4689183.07110218,5531928.138619674 
 10/31  01:00:00,4754762.597452435,3966240.822307703,4823693.09332005,5688040.156886581 
 10/31  02:00:00,4881585.900518152,4070033.82500926,4948456.7485565,5837411.305192327 
 10/31  03:00:00,5032632.1717627,4192599.213922699,5101049.729261287,6021174.885568991 
 10/31  04:00:00,5109859.148119355,4256466.302703386,5179032.379768529,6113819.559875667 
 10/31  05:00:00,5490846.7275742665,4605580.800127837,5568636.691752153,6530350.56992279 
 10/31  06:00:00,5809652.007939132,4890662.538767182,5892402.199058635,6884951.239105851 
 10/31  07:00:00,5637954.489248378,4715319.810236473,5718414.675782703,6723743.191632006 
 10/31  08:00:00,5460998.5314286845,4545850.874297904,5540274.23278492,6545146.169413181 
 10/31  09:00:00,5444501.751620403,4571674.895826946,5520135.229271998,6484359.531282516 
 10/31  10:00:00,4989519.098924981,4297077.433592687,5053044.3205009345,5848030.192476448 
 10/31  11:00:00,4216820.270843162,3773068.9452161053,4253267.592830908,4803619.860010309 
 10/31  12:00:00,3191376.9018752985,2990401.1759141004,3173707.5001942264,3503905.2613527696 
 10/31  13:00:00,2253056.542031043,2319130.7065599626,2390534.5646987897,2460148.5407895576 
 10/31  14:00:00,1510325.4811850782,2000683.2658502024,2042396.8729608436,1675500.635835019 
 10/31  15:00:00,328722.1048994805,1753336.4285134356,2030768.742787755,723392.871796304 
 10/31  16:00:00,0.0,1841311.037250191,2353543.8890654854,813465.9448006297 
 10/31  17:00:00,677403.4911118939,2527945.7249424434,2925434.230457669,2058225.8885897296 
 10/31  18:00:00,3144592.6284630722,3306557.324352145,3741717.4448589324,3775117.2422064003 
 10/31  19:00:00,4135210.9912346317,3955951.473184406,4608039.120135675,4941103.5623891875 
 10/31  20:00:00,5044390.323153099,4637755.325421243,5461454.498743887,6014317.530827978 
 10/31  21:00:00,5506192.401749113,4968774.9289352065,5870799.582878588,6541812.160471993 
 10/31  22:00:00,6003626.368474286,5342176.540775932,6325768.004955488,7110092.615408447 
 10/31  23:00:00,6621126.581297022,5824660.452963209,6911246.560985291,7823605.724533163 
 10/31  24:00:00,7168641.176158709,6266870.379598677,7433640.660142851,8442473.567331387 
 11/01  01:00:00,7506103.9506644,6528901.372613444,7748174.291003226,8825645.49771764 
 11/01  02:00:00,7666521.777790016,6642289.679174275,7887398.56281799,9006808.99568782 
 11/01  03:00:00,7931931.253772957,6852499.352599887,8137865.844151374,9308281.840403374 
 11/01  04:00:00,8243138.11110318,7098976.24819327,8438025.281266715,9671910.676723747 
 11/01  05:00:00,8501948.572956158,7300891.597807193,8687678.876708608,9978399.88947596 
 11/01  06:00:00,8315729.917265821,7101541.819794643,8485189.10402935,9794467.383446742 
 11/01  07:00:00,7639720.336982293,6468723.960894893,7785278.048673223,9060598.137851771 
 11/01  08:00:00,7142414.7527267095,6024136.771882482,7271325.6955162585,8496795.147331186 
 11/01  09:00:00,6650336.750378832,5653094.834432191,6752687.751158281,7864551.886552932 
 11/01  10:00:00,5612554.236707037,4877545.074148239,5538726.166890457,6409339.051735557 
 11/01  11:00:00,4248861.4208570495,3789139.9512755782,3997027.785632949,4590692.26417454 
 11/01  12:00:00,3248513.8448827295,3024965.725915533,3140026.849191348,3500929.0951878163 
 11/01  13:00:00,2462447.7272803043,2462817.200555272,2569859.2076984267,2715210.1304631922 
 11/01  14:00:00,2194492.153086121,2332350.497412509,2437704.2159839873,2425666.8223144207 
 11/01  15:00:00,2395849.719247309,2427396.837125216,2608386.1704196604,2685391.5505413148 
 11/01  16:00:00,3376568.1368548675,3004459.6466526105,3487403.9606922343,3963442.891293262 
 11/01  17:00:00,3893828.5693674735,3282190.9294768944,3971012.397769461,4680282.734344032 
 11/01  18:00:00,4362315.172953767,3852273.955607513,4470105.860763425,5044954.597987785 
 11/01  19:00:00,5008144.113958101,4339865.409468272,5097361.313294254,5818031.838362045 
 11/01  20:00:00,5395156.260275052,4640499.07149602,5487197.977571472,6300743.849901548 
 11/01  21:00:00,5359594.005172783,4568405.536113442,5447216.798236552,6306738.098822475 
 11/01  22:00:00,5065384.204083514,4274718.404397605,5144714.645212574,6013102.4973829165 
 11/01  23:00:00,4685836.187667449,3938616.174808264,4757650.329763328,5582500.9802185865 
 11/01  24:00:00,4332139.131698992,3646581.993042296,4398538.038040443,5155490.837540091 
 11/02  01:00:00,4045603.166247885,3406568.3107716804,4107033.328098645,4812582.726324422 
 11/02  02:00:00,3880900.423614121,3266265.95037549,3939150.276838084,4617566.631654538 
 11/02  03:00:00,3731308.283307356,3139436.5593009084,3786707.1954782037,4439722.500710557 
 11/02  04:00:00,3497532.410963361,2946127.0020120568,3548982.259175984,4156788.9970475645 
 11/02  05:00:00,3208947.2681661597,2709213.0194912413,3255541.881438147,3805594.022513385 
 11/02  06:00:00,2940821.6195508195,2490169.166520441,2984722.6407966507,3479665.600336687 
 11/02  07:00:00,2859672.592137671,2420349.669941215,2902531.3604841637,3384494.3239164134 
 11/02  08:00:00,3781559.546125287,3121652.489378283,3834818.972514784,4569482.820655382 
 11/02  09:00:00,4107960.1001537275,3371998.245461843,4165098.2454357226,4986462.464339445 
 11/02  10:00:00,4242423.935022842,3478224.838123572,4301252.410881573,5154716.230693107 
 11/02  11:00:00,4368132.857488618,3577569.8284299457,4428585.753784544,5311947.187366645 
 11/02  12:00:00,4560872.770258746,3731518.9100347976,4623883.734436417,5550941.8222285155 
 11/02  13:00:00,4476464.276195861,3788561.548474979,4546963.83106263,5340707.8012979245 
 11/02  14:00:00,3740986.6974452925,3476044.575543528,3875456.1165086166,4258540.306684442 
 11/02  15:00:00,4015164.9904191196,3522818.287773785,4088530.3621908077,4685024.163499748 
 11/02  16:00:00,4497137.060655384,3812013.1989763165,4563135.005516917,5346773.695376088 
 11/02  17:00:00,4446175.996209816,3829800.3019241076,4629533.429369464,5409128.010263473 
 11/02  18:00:00,4533272.187448609,3843057.775205386,4624868.291572342,5408692.369761256 
 11/02  19:00:00,4883107.26775555,4095574.7560761133,4963730.90670144,5836653.329020641 
 11/02  20:00:00,5139175.80867303,4300526.003543892,5222318.261339861,6149152.939531641 
 11/02  21:00:00,5396067.769320501,4508542.105601143,5481930.226946646,6460343.291637668 
 11/02  22:00:00,5769520.059565823,4808001.671511565,5860132.950758866,6918594.404131745 
 11/02  23:00:00,6089017.550803898,5067321.583396033,6183862.77035484,7306977.714511895 
 11/02  24:00:00,6053286.621755667,5025956.234681028,6145978.251723929,7278043.104298508 
 11/03  01:00:00,6324868.80861425,5177293.314522961,6416017.017683143,7695968.61227881 
 11/03  02:00:00,6560600.78094149,5363405.570190512,6654344.935116235,7989518.351569422 
 11/03  03:00:00,6562873.5063334005,5415981.88157284,6660166.1213511275,7927838.923638866 
 11/03  04:00:00,6620248.8689664155,5490951.464308049,6716776.3603714425,7958384.684177259 
 11/03  05:00:00,6803875.159822615,5637382.325758324,6900257.570980059,8182365.860039123 
 11/03  06:00:00,7295247.884437706,6053236.722459056,7403618.580449234,8763217.232927449 
 11/03  07:00:00,8077002.85616835,6743540.640955385,8193744.738417979,9640536.647811927 
 11/03  08:00:00,8019426.503885631,6676132.427128034,8130484.110053469,9594324.676118998 
 11/03  09:00:00,7561182.168589379,6291737.36634779,7657952.487176789,9066404.600035783 
 11/03  10:00:00,6827186.526954562,5810473.072430312,6860411.930285651,8038629.840500819 
 11/03  11:00:00,5804122.383152677,5079558.984145403,5793571.618107284,6687665.314753653 
 11/03  12:00:00,5240170.298860395,4684797.713818923,5294052.315574835,6018773.228014802 
 11/03  13:00:00,4946304.741578326,4496679.034288335,5075061.144771255,5705547.187554493 
 11/03  14:00:00,4997477.671183689,4566321.65605392,5200197.013037188,5803964.6700474955 
 11/03  15:00:00,4576637.909403766,4428637.252634285,5121347.11368609,5447462.4248372 
 11/03  16:00:00,4473527.619733094,4479628.443850476,5276851.1713814335,5615965.709384915 
 11/03  17:00:00,4556532.893858782,4648058.575560924,5539176.623611177,6031853.611269853 
 11/03  18:00:00,5781477.133288624,4989755.368028594,6016422.309964764,6983559.1769439485 
 11/03  19:00:00,6405235.9728061585,5449760.057763086,6589935.737623399,7685747.375587547 
 11/03  20:00:00,6883391.493605308,5851515.483269274,7056044.069063199,8217855.826630956 
 11/03  21:00:00,7191555.280679394,6100973.691709634,7353770.54966038,8568137.62846843 
 11/03  22:00:00,7447277.791617252,6311925.893731048,7601259.47912141,8854325.001594018 
 11/03  23:00:00,7536086.549057219,6384948.63485297,7683385.388642907,8946290.469149636 
 11/03  24:00:00,7597886.036134237,6438866.082269083,7736632.105011816,9001602.059849113 
 11/04  01:00:00,7667302.021444047,6490863.546679769,7802758.833016175,9083167.501755651 
 11/04  02:00:00,7708006.974040775,6509370.943847601,7841074.889857443,9145316.432687975 
 11/04  03:00:00,7748609.669058387,6533032.687856978,7877960.188754202,9199603.641197203 
 11/04  04:00:00,7836661.033035314,6616187.940473578,7964992.999265248,9286969.7367549 
 11/04  05:00:00,7820362.413502386,6598867.728691054,7945794.285452804,9267912.950698271 
 11/04  06:00:00,7271663.918298629,6090338.670948479,7383955.415215457,8674840.527621362 
 11/04  07:00:00,6871285.587814778,5723483.222159812,6974769.235351671,8237246.824173139 
 11/04  08:00:00,6778061.192674286,5640936.303144424,6879412.989534113,8131720.981237546 
 11/04  09:00:00,6576730.510811109,5484825.8734909175,6675444.351650494,7884526.924530531 
 11/04  10:00:00,6234333.207029352,5245635.20779324,6332172.935178145,7445889.825259381 
 11/04  11:00:00,5926932.08150441,5034305.109909037,6021393.130154438,7052370.891715178 
 11/04  12:00:00,5663251.2859121505,4825576.394135626,5761027.3630448505,6731926.173864947 
 11/04  13:00:00,4912139.13915145,4319276.746210327,5020146.051835502,5759441.812018654 
 11/04  14:00:00,4744111.177269749,4146156.2255589734,4850730.1116304705,5582642.774030967 
 11/04  15:00:00,5737975.098286691,4740547.040321681,5824116.173010753,6946960.753979685 
 11/04  16:00:00,5694682.264394317,4698384.003841992,5780529.395624711,6901761.494581763 
 11/04  17:00:00,5605697.843401637,4618166.075444101,5688746.474563823,6799037.644494214 
 11/04  18:00:00,5525631.701166529,4546772.485998522,5606016.710944862,6705108.797497313 
 11/04  19:00:00,5427131.755073256,4462490.615721336,5505364.016857718,6587919.546386452 
 11/04  20:00:00,5226895.596016334,4297261.81859966,5301870.783597319,6345102.926856847 
 11/04  21:00:00,4797064.078000869,3984038.6277244,4866337.52081453,5771106.8238400575 
 11/04  22:00:00,4643272.965894708,3870171.5472135097,4710317.39111528,5567186.836871202 
 11/04  23:00:00,4619211.193228864,3851697.6536103063,4685531.651024449,5534554.364536262 
 11/04  24:00:00,4849352.193019411,4053527.8039422,4918874.353327643,5794026.278940221 
 11/05  01:00:00,5071823.75163819,4247103.433093919,5144562.632575439,6047527.954558143 
 11/05  02:00:00,5006653.090676766,4196501.209234258,5078367.276648287,5964391.436030644 
 11/05  03:00:00,5014314.113635186,4213434.665770256,5086156.569988283,5958601.456937076 
 11/05  04:00:00,5052388.523276397,4252939.997321746,5124948.585967118,5993413.455228953 
 11/05  05:00:00,5046716.218529802,4259430.624431005,5119880.748620698,5971930.226597497 
 11/05  06:00:00,5086338.990879397,4311478.12905266,5160909.308242565,5994227.212116962 
 11/05  07:00:00,5085534.272869811,4322079.456211157,5160023.485000855,5978212.111634113 
 11/05  08:00:00,4944674.115093836,4194659.972429324,5016560.515804245,5823647.939008654 
 11/05  09:00:00,4803921.883312654,4088652.611391254,4873487.070842523,5653456.621864283 
