Date/Time,BATIMENT0000000240879449_PART0_F0_DWELLING_0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879449_PART0_F0_DWELLING_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879449_PART0_F0_DWELLING_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879449_PART0_F0_DWELLING_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879449_PART0_F0_DWELLING_4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 01/11  03:00:00,3989017.7881375323,2792622.292375812,2773130.253355588,2799574.527407963,4065386.1290870598 
 01/11  04:00:00,3999355.476203856,2794005.341501045,2773928.400564024,2800361.1824297104,4066603.841006892 
 01/11  05:00:00,3978756.2859845827,2775985.7825461035,2755675.9454039442,2781833.714658112,4037551.2546797637 
 01/11  06:00:00,4130653.8392512016,2876950.9379848503,2855837.7336229645,2882402.3872430385,4180916.1892724372 
 01/11  07:00:00,4200515.43063207,2921017.1277140267,2899260.906192528,2926164.913505772,4246257.491831454 
 01/11  08:00:00,4204788.952909113,2919078.149661988,2897065.364519853,2923907.635376952,4246050.684027983 
 01/11  09:00:00,4333108.708363529,3021474.4817951117,2999033.662966535,3026141.021337556,4370558.459703777 
 01/11  10:00:00,4218375.725976915,2977562.094390273,2955572.5186648853,2982023.346879206,4256036.260625922 
 01/11  11:00:00,3663177.4376693848,2635726.213156607,2615433.5983963814,2639633.276774701,3690101.184833158 
 01/11  12:00:00,3258476.7001170926,2380336.195083721,2361428.481945457,2383566.991495319,3261399.7669527773 
 01/11  13:00:00,3119488.1627740534,2301854.553263877,2283953.1173774577,2305061.5908913445,3139661.1375832795 
 01/11  14:00:00,3253702.0412122626,2301690.905896347,2282864.699546136,2304781.9025191143,3275476.0491845915 
 01/11  15:00:00,3324063.7738392185,2279205.7366368314,2259038.2123098467,2282062.31642567,3342287.927380806 
 01/11  16:00:00,2948898.8729236024,2228365.279176834,2214156.58233212,2242441.9022515365,3091020.393626492 
 01/11  17:00:00,2504651.106788264,2104755.648704181,2108116.530610419,2144747.2498118496,2997862.1716218228 
 01/11  18:00:00,3223180.9549754066,2275831.880857621,2259658.0834057294,2282915.776111836,3288462.9512271746 
 01/11  19:00:00,3752094.3023932814,2686163.36134094,2668853.998468038,2692843.4980748985,3805690.928831606 
 01/11  20:00:00,4319251.482193181,3138877.7340156343,3120590.4096706333,3145504.488127511,4367121.848238028 
 01/11  21:00:00,4632165.134270094,3370483.2200163403,3351165.0658978396,3376872.463178167,4675706.766043472 
 01/11  22:00:00,4725556.14594782,3433480.277729503,3413480.607185495,3439531.495609978,4765835.823070897 
 01/11  23:00:00,4844677.218900113,3514157.7334701717,3493471.115051728,3519916.4375674063,4882020.040519126 
 01/11  24:00:00,4939204.877576551,3544351.8152133245,3522512.424325793,3549797.64425849,4974359.540251017 
 01/12  01:00:00,5141682.35704213,3672386.3423143188,3649322.4196580607,3677690.700040873,5175147.624150261 
 01/12  02:00:00,5389492.743073684,3880072.6356393048,3856574.3911473607,3885406.783634695,5420313.830380227 
 01/12  03:00:00,5648230.993791798,4079577.371068857,4055450.980849311,4084937.886416318,5677237.198324757 
 01/12  04:00:00,5717553.158049339,4113908.171029786,4088999.6580697987,4119143.964616001,5746592.150611973 
 01/12  05:00:00,5446131.326809475,3871841.8461423614,3846508.3659777157,3876660.8739109635,5475563.212997334 
 01/12  06:00:00,5235741.685978556,3691110.8039461407,3665552.379889438,3695627.7349885553,5265352.088731539 
 01/12  07:00:00,5478790.712847901,3895868.4276261907,3870127.3690251503,3900514.6423738976,5505423.405929668 
 01/12  08:00:00,5615807.171481739,4011838.8058711058,3985919.5227152864,4016534.4160493724,5640834.691259123 
 01/12  09:00:00,5264071.09846363,3723584.399081411,3697777.3864311147,3727894.419147838,5289821.599487602 
 01/12  10:00:00,4867410.19619341,3427823.1043476714,3402501.0201706644,3431803.3238921557,4895874.7308275625 
 01/12  11:00:00,4508732.041110453,3242042.0640321746,3218304.7845256403,3245740.852702182,4523902.030470041 
 01/12  12:00:00,3784526.0299515137,2795135.3707605763,2774176.2162772142,2798164.88222924,3779135.62171482 
 01/12  13:00:00,3109985.3638282795,2341993.595530168,2323547.94759835,2344748.12745253,3121415.2744660163 
 01/12  14:00:00,2698685.571229195,2082825.1223921923,2066682.6324629786,2085967.195571818,2757968.01204323 
 01/12  15:00:00,2520044.959990497,1947237.00975861,1932239.206911981,1951168.8651675405,2606142.826150977 
 01/12  16:00:00,2200747.142780758,1841259.9947297715,1833346.4633386552,1868286.4640450627,2527751.589730138 
 01/12  17:00:00,2049080.3226269914,1857149.9493771924,1867862.2327681528,1907423.206990261,2647460.7622116255 
 01/12  18:00:00,2851107.790390769,2040741.131164882,2027370.7858876807,2049649.8978092168,2942279.700080977 
 01/12  19:00:00,3042514.3228109535,2152611.6912556407,2138001.9249295415,2160510.5398560427,3120674.8840542603 
 01/12  20:00:00,3165636.1696817977,2226785.9216956897,2211238.3506437344,2233953.715277809,3234777.5137997684 
 01/12  21:00:00,3257014.938486551,2278376.3355729,2261972.5232719197,2284828.8264923347,3316283.0305919205 
 01/12  22:00:00,3374928.139152043,2351747.4772382397,2334486.952330674,2357611.799653492,3424535.548090082 
 01/12  23:00:00,3472015.6255622297,2414080.1694061556,2396108.089428222,2419494.581265494,3516167.556457417 
 01/12  24:00:00,3537435.350259006,2451186.633220365,2432591.116657354,2456200.0866402215,3577221.4589736904 
 01/13  01:00:00,3560701.6896830555,2458101.812121615,2438965.646118533,2462758.5060429974,3596910.3284668736 
 01/13  02:00:00,3581283.4160628007,2467567.4520094576,2448048.5633084537,2471902.3203833797,3614019.979316589 
 01/13  03:00:00,3583988.463265149,2465231.8858071812,2445373.329929265,2469283.770666884,3613849.8274411564 
 01/13  04:00:00,3548291.240254732,2436239.4834619015,2416229.2352663716,2440027.1761409366,3575567.147107578 
 01/13  05:00:00,3507452.597012017,2404588.097080228,2384497.744683005,2408143.671598048,3532502.0583418086 
 01/13  06:00:00,3478914.01450132,2358345.5408238713,2337818.4278064705,2361665.904163973,3502807.6723523736 
 01/13  07:00:00,3458663.375541074,2330350.694860613,2309335.0606890903,2333509.9256160725,3482720.57057211 
 01/13  08:00:00,3408817.7322785975,2313477.6237385767,2292908.123036188,2316529.8903867234,3432104.5717197666 
 01/13  09:00:00,3332874.1247795196,2259222.7621670477,2238797.448608871,2262104.6058096513,3353488.7619795413 
 01/13  10:00:00,3280226.3832171573,2230656.3586409763,2210376.1104756054,2233436.5544692525,3300631.62296231 
 01/13  11:00:00,3155920.148754635,2178126.7146017486,2158427.632041376,2180860.0383029887,3179453.623043845 
 01/13  12:00:00,2951440.239154489,2107276.8407297484,2088929.345880823,2110033.390689415,2979359.358611384 
 01/13  13:00:00,2407135.8041477487,1868145.9654504268,1853453.3605215224,1871926.2683374614,2513721.4925733493 
 01/13  14:00:00,1610280.9991979324,1616437.4577594134,1609984.924927006,1627222.5711108977,2150181.0086841937 
 01/13  15:00:00,1379096.5073764988,1666897.3331018873,1666503.0051748864,1687819.920469917,2248062.399864622 
 01/13  16:00:00,660837.2809479749,1469979.5693928902,1493145.0082914808,1572499.9021264391,2201278.4390229387 
 01/13  17:00:00,667900.1414426686,1419113.3547706646,1471516.4650731683,1540466.669593477,2184548.4452225477 
 01/13  18:00:00,2605035.2286309097,2057664.8548877533,2056037.277689063,2084506.7860274077,2939378.002699396 
 01/13  19:00:00,3155895.6472997423,2424021.6002036314,2419292.2789477473,2447771.7845767685,3439892.676751694 
 01/13  20:00:00,3142340.5920150694,2342999.326360219,2335751.4342190577,2363540.5593235325,3389465.592018108 
 01/13  21:00:00,3355895.019264663,2466655.4649880556,2457059.062399863,2484571.1370397685,3566820.5676869582 
 01/13  22:00:00,3807270.2199236755,2800224.0907011633,2788589.1758048674,2816220.07265402,3982508.727022308 
 01/13  23:00:00,4002356.7141009304,2927389.5064472873,2914121.1062567607,2941676.2764371955,4150318.6301086317 
 01/13  24:00:00,4037487.179529236,2929312.42238393,2914638.5629954864,2941853.5659886226,4163183.3152263314 
 01/14  01:00:00,4146097.1383778392,3001998.911801996,2986156.58503807,3013148.51094105,4252597.887431858 
 01/14  02:00:00,4189136.7685611704,3022478.2085318794,3005707.088399036,3032462.2832746594,4280355.58880183 
 01/14  03:00:00,4251364.546867065,3059329.314012756,3041651.6870515984,3068257.7575007873,4329027.454833404 
 01/14  04:00:00,4182858.431096106,2980091.898668974,2961492.8797325343,2987995.664874651,4250852.1315697795 
 01/14  05:00:00,4141661.9029879635,2913841.1408031518,2894277.8687178707,2920926.5492620557,4202588.832630168 
 01/14  06:00:00,4359151.893500792,3073754.1818581177,3053243.6180383284,3080375.455053813,4412720.1277191145 
 01/14  07:00:00,4493015.240278686,3165811.8162393654,3144549.27235829,3172030.864749581,4541759.230311765 
 01/14  08:00:00,4514823.758186806,3160945.3574530478,3138890.473566468,3166711.250280338,4559916.40034566 
 01/14  09:00:00,4563737.590690101,3186931.2850122806,3164208.364665642,3192356.8060173234,4606587.269584949 
 01/14  10:00:00,4527518.552443494,3181391.043635768,3158384.4991018088,3186463.5035524126,4562225.200470719 
 01/14  11:00:00,4145047.906032386,2977650.0074941213,2955865.2807844547,2982041.674140786,4154543.27482194 
 01/14  12:00:00,3583861.8195262216,2624603.4810850536,2604607.731463572,2628153.068902117,3565806.63978286 
 01/14  13:00:00,2846680.4846737864,2184600.969788348,2167832.819078522,2189401.1376526025,2962283.5296487175 
 01/14  14:00:00,2072748.1199746623,1826746.2068245355,1816055.296342154,1836190.7417175428,2521917.116862837 
 01/14  15:00:00,1649298.3609150264,1624122.1873588976,1617659.4749739193,1639560.6740903473,2303552.6966455933 
 01/14  16:00:00,1653140.8654625504,1571914.0400418597,1569293.9099911018,1610362.4353376958,2269272.593070653 
 01/14  17:00:00,1987360.6562890955,1648911.8406141635,1649611.2711678918,1679140.3158749978,2391642.5481270086 
 01/14  18:00:00,2442922.5579286027,1747283.2167254435,1735645.086236901,1756866.3578050383,2577591.923888148 
 01/14  19:00:00,2523109.3472952177,1776135.9427877464,1763518.362575834,1784533.7650438112,2635699.039421224 
 01/14  20:00:00,2589499.610864163,1806281.0175204584,1792886.3534430126,1813758.196866883,2685487.2452361295 
 01/14  21:00:00,2671988.1749019315,1848442.4561751909,1834189.9834103857,1855112.163754425,2754050.149004792 
 01/14  22:00:00,2711560.6228632657,1863158.1576720304,1848292.59651959,1869246.1201429954,2783683.3409852483 
 01/14  23:00:00,2721948.411447987,1858286.8574895314,1842962.8960006032,1863810.6213140287,2784822.197085143 
 01/14  24:00:00,2670830.3982617357,1813479.7564931614,1797766.6782442052,1818318.510647184,2723822.6507096956 
 01/15  01:00:00,2610855.447312345,1766207.8398975867,1750479.1902823742,1770617.6836882113,2657437.9172283644 
 01/15  02:00:00,2612620.4109158423,1760405.3618800943,1744432.6760626733,1764455.1653492278,2653816.522981398 
 01/15  03:00:00,2621720.1041522734,1759551.6370520215,1743285.23326594,1763274.0485840335,2658362.0863133757 
 01/15  04:00:00,2626330.031606912,1756764.585444698,1740222.0122988357,1760203.949718333,2659168.015655531 
 01/15  05:00:00,2631865.362582269,1755710.9893803992,1738947.85362645,1758909.4798423988,2661558.441419895 
 01/15  06:00:00,2674299.5810064063,1780605.3136499226,1763500.6485686365,1783593.703531541,2701258.5291054742 
 01/15  07:00:00,2738016.6758002224,1820836.3970019803,1803323.8343427456,1823688.2363827769,2763205.2112294436 
 01/15  08:00:00,2761575.665976135,1833833.6336130083,1816027.9242349982,1836569.8857208726,2785391.8612968763 
 01/15  09:00:00,2736669.9680127585,1818281.2269642144,1800409.0296582219,1820864.1087827424,2758331.483324285 
 01/15  10:00:00,2891734.8883229923,1918229.9074327725,1899555.1047156912,1920792.3787812656,2912581.004364631 
 01/15  11:00:00,3232855.1569842263,2110424.233994742,2089654.3527228911,2113057.474786197,3254404.979218751 
 01/15  12:00:00,3444978.876862246,2255131.5687315096,2233378.1279976577,2257837.4246567264,3466716.4214742477 
 01/15  13:00:00,3480404.9548418177,2339009.2270069798,2317549.553772486,2341831.9657041533,3505125.6734236646 
 01/15  14:00:00,3390422.4023014577,2440432.832523661,2420941.3868185035,2443783.505313555,3444716.45299888 
 01/15  15:00:00,2998765.745153027,2525698.141233352,2512174.3578467947,2537780.251268043,3457211.540423989 
 01/15  16:00:00,2141768.9945670348,2474792.3700082717,2486948.590980253,2573037.228879557,3563416.822754961 
 01/15  17:00:00,2236154.9789003744,2652832.5573218795,2701883.306823584,2780035.2436064277,3823703.364770457 
 01/15  18:00:00,4153172.774673421,3169680.463090376,3160494.294360366,3193484.8192178477,4433426.363169017 
 01/15  19:00:00,4285651.515359189,3172792.3852976467,3160564.0305664917,3193303.1798984176,4519908.289614766 
 01/15  20:00:00,4286499.489031307,3106571.2529313522,3092088.3195239594,3124342.7702943394,4483139.674620627 
 01/15  21:00:00,4546739.130080226,3287008.296338912,3270729.6257416434,3302751.4836144135,4716864.809450396 
 01/15  22:00:00,4843643.102813513,3507198.904808481,3489428.3504190114,3521359.1424157703,4993215.948755566 
 01/15  23:00:00,5063287.656280932,3658135.5669191363,3638966.466331916,3670899.796914923,5191882.262375233 
 01/15  24:00:00,5281475.270455138,3812050.3429363077,3791495.741194577,3823605.3435268933,5396396.61099668 
 01/16  01:00:00,5427950.390593653,3911368.1324553643,3889773.0890339646,3921986.814467822,5531784.008944523 
 01/16  02:00:00,5428162.426532302,3874971.78300329,3852100.1239824696,3884471.788730725,5517551.636321135 
 01/16  03:00:00,5356281.440540981,3784709.8239531303,3760753.062132724,3793225.8571233745,5433126.883464346 
 01/16  04:00:00,5329828.512301857,3745581.1766753164,3720916.5177584067,3753357.617250596,5397739.116089165 
 01/16  05:00:00,5151169.060326521,3597505.8256360195,3572433.9574758597,3604448.5571519546,5210064.010931198 
 01/16  06:00:00,4881627.577393895,3392419.0332020586,3367492.7882437366,3398630.504488511,4933185.36107946 
 01/16  07:00:00,4651232.453570802,3223684.62431842,3199116.1329999063,3229284.896509846,4696880.076375292 
 01/16  08:00:00,4454293.640562983,3074879.4985102164,3050579.824277975,3079969.395863556,4495440.819338573 
 01/16  09:00:00,4357964.642980275,2996389.790848157,2972116.5051752254,3001108.9520625896,4395750.067328034 
 01/16  10:00:00,4416013.685178093,3049483.6405482832,3025074.8517874707,3054015.8722415576,4450943.127568629 
 01/16  11:00:00,4301484.2411766,3019247.3601617934,2995384.288103909,3023304.4125467837,4306005.327568156 
 01/16  12:00:00,3799166.9244053387,2707793.2805432538,2685418.82541525,2710836.003479281,3754782.1966390274 
 01/16  13:00:00,3243450.599239404,2411643.171548981,2391951.3995769178,2416222.2379518067,3352741.362060768 
 01/16  14:00:00,2621372.573534279,2145363.054152603,2130691.9385811426,2153727.061367255,3012917.413601771 
 01/16  15:00:00,2091776.3545499481,1955264.1572645248,1946208.7144354274,1972213.228720161,2826221.4587115357 
 01/16  16:00:00,1832990.7615054748,2012030.67919501,2019515.9758709786,2092892.6365682567,2995379.23636007 
 01/16  17:00:00,1961807.712508765,2254056.286780678,2295901.1939388504,2366474.036879743,3349897.084791226 
 01/16  18:00:00,3495802.380732321,2630130.041603912,2621069.8054992766,2651588.890557182,3754924.4737735493 
 01/16  19:00:00,3863374.60372566,2866391.954285267,2854981.8708303734,2885125.4650218333,4077177.9300299045 
 01/16  20:00:00,4240719.227643908,3116172.099495098,3102441.9795093806,3132795.6920064054,4422295.240003234 
 01/16  21:00:00,4577793.127245933,3345379.8546942547,3329614.3595436765,3360220.382163809,4732394.852869961 
 01/16  22:00:00,4737038.817517644,3444022.7998953075,3426809.099976174,3457339.487366542,4869936.180841803 
 01/16  23:00:00,4843607.661032457,3491607.6227278872,3472824.2493389873,3503409.6270130575,4957430.997551179 
 01/16  24:00:00,5146288.114889197,3699464.2528867647,3679001.2949454137,3710194.8167437753,5244582.326019186 
 01/17  01:00:00,5449071.890568312,3917791.2828625985,3895939.071015302,3927709.2608104134,5534782.823155074 
 01/17  02:00:00,5378707.524047471,3828532.2483343547,3805485.325977607,3837410.144840474,5455392.807974168 
 01/17  03:00:00,5240769.481183805,3689988.2132635396,3666087.934663777,3697999.2566885455,5311510.809427506 
 01/17  04:00:00,5277099.847835722,3714528.5407122835,3690047.1627729745,3721949.760213737,5341674.804992123 
 01/17  05:00:00,5202865.308504406,3661096.102841871,3636360.7818162674,3667905.6231959187,5260895.112024759 
 01/17  06:00:00,5056112.388890427,3546612.221877101,3521793.970106438,3552831.7986164778,5107608.317049751 
 01/17  07:00:00,4966696.892615021,3477818.1889025075,3452928.1063898285,3483584.5031903777,5013616.000091022 
 01/17  08:00:00,4895434.016064301,3419428.7343717488,3394439.432132057,3424812.439427853,4938474.93432223 
 01/17  09:00:00,4945819.626538077,3445191.4776054416,3419793.348473481,3450307.9107586197,4985583.810322924 
 01/17  10:00:00,5056981.794543988,3535507.2807528353,3509597.2945760973,3540499.79301574,5093651.744581357 
 01/17  11:00:00,4884319.145396085,3454319.7041737176,3428839.697820127,3459010.6370870452,4913696.808286092 
 01/17  12:00:00,4507671.83357498,3242194.51918337,3218161.1607572255,3246502.235010389,4529468.822067461 
 01/17  13:00:00,3995954.7701061517,2975075.779926866,2953684.888307797,2979734.0417934093,4069773.2179089324 
 01/17  14:00:00,3285239.1099890424,2654090.745026805,2637481.9751884937,2662142.86765383,3630757.785800426 
 01/17  15:00:00,2657971.4594207816,2452818.50192395,2442888.54574859,2472291.210790447,3444667.0161888585 
 01/17  16:00:00,1393725.1379015627,2144686.482305415,2166572.75063214,2269824.1392078428,3301307.800782106 
 01/17  17:00:00,1778892.643315123,2293723.6684368565,2345186.552145433,2428298.4634502335,3442259.4739793935 
 01/17  18:00:00,3577970.0467513734,2707429.4512663283,2699997.1960523874,2736220.8874612264,3923548.310394153 
 01/17  19:00:00,3942557.7285974547,2907368.9552031574,2896770.467426172,2932377.12939174,4234313.890463339 
