osm_id,crs_utm,building_tag,function_tag,levels,height_m,year_built,postcode,underground,roof_shape,roof_height_m,footprint_area_m2,perimeter_m,surplus_tags,provenance_levels,provenance_height_m,provenance_year_built,provenance_building_tag,provenance_function_tag,provenance_postcode,provenance_geometry,data_quality_flag,source_fixture
241940964,EPSG:32619,yes,,5.0,,,02111,0,flat,,422.5469139944972,83.96026398380053,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""76-86"", ""addr:street"": ""South Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02111"", ""nodes"": ""[2495105644, 2495105646, 325925709, 11887592444, 2495105645, 11887592445, 11887592446, 2495105644]"", ""building:levels"": ""5"", ""building:material"": ""brick"", ""roof:material"": ""concrete"", ""roof:shape"": ""flat""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
241944477,EPSG:32619,yes,,12.0,,,,0,flat,,2363.740148439054,196.78228225124823,"{""addr:state"": ""MA"", ""building"": ""yes"", ""addr:housenumber"": ""40"", ""addr:street"": ""Water Street"", ""addr:city"": ""Boston"", ""nodes"": ""[7623642469, 326028740, 7634061560, 2495141913, 2495141914, 326165729, 2495141907, 325978912, 2495141910, 7623642469]"", ""building:levels"": ""12"", ""building:colour"": ""#EEEECC"", ""roof:material"": ""concrete"", ""roof:shape"": ""flat"", ""old_name"": ""National Shawmut Bank Building""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
244444290,EPSG:32619,yes,,,12.2,1977.0,02210,0,,,26.322603221271496,18.2547676462723,"{""addr:state"": ""MA"", ""building"": ""yes"", ""name"": ""Hood Milk Bottle"", ""wikidata"": ""Q5635670"", ""colour"": ""white"", ""tourism"": ""attraction"", ""addr:street"": ""Congress Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02210"", ""nodes"": ""[2517602601, 2517602599, 2517602584, 2517602573, 2517602564, 2517602550, 2517602543, 2517602541, 2517602539, 2517602540, 2517602542, 2517602544, 2517602548, 2517602562, 2517602572, 2517602585, 2517602595, 2517602600, 2517602602, 2517602604, 2517602606, 2517602605, 2517602603, 2517602601]"", ""operator"": ""Boston Children's Museum"", ""wikipedia"": ""en:HP Hood"", ""height"": ""12.2"", ""building:colour"": ""white"", ""start_date"": ""1977"", ""architect"": ""Arther Gagner"", ""drink"": ""milk"", ""mimics"": ""milk_bottle"", ""height_raw"": ""12.2""}",OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_floors,no_function",boston_downtown_500m
244539272,EPSG:32619,yes,,,,,,0,,,456.8520380069116,96.78584755795082,"{""building"": ""yes"", ""nodes"": ""[2518479642, 7264392284, 2518479641, 2518479640, 2518479616, 2518479639, 2518479648, 2518479649, 2518479653, 2518479643, 2518479642]"", ""fixme"": ""heights estimated""}",OSM_MISSING,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_floors,no_function,no_height,no_year",boston_downtown_500m
244539274,EPSG:32619,yes,,9.0,32.0,,,0,flat,,747.0118972804719,115.73565619968305,"{""building"": ""yes"", ""nodes"": ""[328720219, 2518479645, 2518479646, 2518479647, 2518479650, 2518479661, 2518479663, 328465665, 328726827, 2518479673, 2518479666, 2518479656, 2518479655, 328720219]"", ""building:levels"": ""9"", ""building:material"": ""brick"", ""height"": ""32"", ""roof:material"": ""concrete"", ""roof:shape"": ""flat"", ""height_raw"": ""32""}",OSM_OBSERVED,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_year",boston_downtown_500m
244539277,EPSG:32619,yes,,5.0,19.0,,02108,0,flat,,233.7038506762982,69.51374324334253,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""128,128A"", ""addr:street"": ""Tremont Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02108"", ""nodes"": ""[2518479682, 2518479684, 2518479689, 2518479688, 2518479682]"", ""building:levels"": ""5"", ""height"": ""19"", ""building:colour"": ""#CCCCBB"", ""roof:material"": ""concrete"", ""roof:shape"": ""flat"", ""height_raw"": ""19""}",OSM_OBSERVED,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_year",boston_downtown_500m
244539281,EPSG:32619,yes,,,19.0,,02108,0,flat,,234.27873218723292,69.33830158358668,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""127"", ""addr:street"": ""Tremont Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02108"", ""nodes"": ""[2518479684, 2518479685, 2518479687, 2518479690, 2518479689, 2518479684]"", ""height"": ""19"", ""roof:material"": ""concrete"", ""roof:shape"": ""flat"", ""height_raw"": ""19""}",OSM_MISSING,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_floors,no_function,no_year",boston_downtown_500m
244539284,EPSG:32619,yes,,8.0,30.0,,02108,0,flat,,190.6238638845626,63.165041994592734,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""43,45"", ""addr:street"": ""Winter Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02108"", ""nodes"": ""[4106650577, 2518479685, 2518479684, 2518479682, 2518479681, 2518479678, 325678579, 4106650569, 4106650577]"", ""building:levels"": ""8"", ""building:material"": ""stone"", ""height"": ""30"", ""building:colour"": ""#EEEEEE"", ""roof:material"": ""concrete"", ""roof:shape"": ""flat"", ""height_raw"": ""30""}",OSM_OBSERVED,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_year",boston_downtown_500m
244539285,EPSG:32619,yes,,,23.0,,,0,flat,,659.2042738897906,105.99370390993361,"{""building"": ""yes"", ""nodes"": ""[328465665, 2518479663, 2518479653, 2518479649, 2518479648, 2518479651, 328318621, 328457635, 328465665]"", ""height"": ""23"", ""roof:material"": ""concrete"", ""roof:shape"": ""flat"", ""height_raw"": ""23""}",OSM_MISSING,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_floors,no_function,no_year",boston_downtown_500m
244539286,EPSG:32619,yes,,4.0,,,,0,,,254.16580908350747,87.93361053188988,"{""building"": ""yes"", ""nodes"": ""[2518479663, 2518479653, 2518479643, 2518479642, 2518479645, 2518479646, 2518479647, 2518479650, 2518479661, 2518479663]"", ""building:levels"": ""4"", ""building:colour"": ""#EEEEEE""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
244563868,EPSG:32619,yes,,9.0,,,02109,0,flat,,212.6396881028216,58.13048174891354,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""55,57"", ""addr:street"": ""Broad Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02109"", ""nodes"": ""[2518686850, 2518686849, 2518686848, 2518686847, 2518686845, 327216465, 326665554, 327207669, 2518686864, 2518686863, 2518686862, 2518686861, 2518686860, 2518686859, 2518686858, 2518686857, 2518686856, 2518686854, 2518686853, 2518686852, 2518686851, 2518686850]"", ""building:levels"": ""9"", ""building:colour"": ""#EEEEDD"", ""roof:material"": ""concrete"", ""roof:shape"": ""flat""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
244563870,EPSG:32619,yes,,10.0,,,,0,flat,,578.4840893219712,101.93619868908371,"{""building"": ""yes"", ""addr:housenumber"": ""116;118"", ""addr:street"": ""Milk Street"", ""nodes"": ""[327063602, 11891886311, 11891886314, 11891886313, 11891886312, 2518686841, 2518686840, 11891886315, 327196162, 2518686845, 327216465, 327063602]"", ""building:levels"": ""10"", ""building:material"": ""brick"", ""roof:material"": ""concrete"", ""roof:shape"": ""flat""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
252609867,EPSG:32619,yes,,4.0,,,,0,,,258.281100056916,59.13423023407812,"{""building"": ""yes"", ""nodes"": ""[325948974, 2586592470, 2586592453, 2488752856, 2586592465, 2586592459, 2586592477, 2586592480, 2586592446, 2586592444, 2586592455, 2586592485, 2586592448, 325948974]"", ""building:levels"": ""4""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
292961345,EPSG:32619,yes,,,,,,0,,,513.55134371348,98.72194167061453,"{""building"": ""yes"", ""nodes"": ""[2964784760, 2964784758, 2965099587, 2965099604, 2965099578, 2965153857, 2965153862, 2965099565, 2965099583, 2965099609, 2965099560, 2965161145, 2965161144, 2965099608, 2965099577, 2965099564, 2964784760]""}",OSM_MISSING,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_floors,no_function,no_height,no_year",boston_downtown_500m
292962446,EPSG:32619,yes,,,,,,0,,,495.63730276227307,109.79298959919245,"{""building"": ""yes"", ""addr:housenumber"": ""306"", ""addr:street"": ""Congress Street"", ""nodes"": ""[2965099567, 2965099579, 2965099566, 2965099590, 2965168972, 2965168967, 2965168969, 2965099597, 2965099570, 2965168971, 2965168970, 2965168968, 2965099567]""}",OSM_MISSING,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_floors,no_function,no_height,no_year",boston_downtown_500m
405544079,EPSG:32619,yes,,6.0,,,02111,0,,,198.55092029173107,68.38304322962001,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""35,37"", ""addr:street"": ""Kingston Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02111"", ""nodes"": ""[4077268796, 4077268791, 4077268803, 4077268805, 4077268796]"", ""building:levels"": ""6""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
405544080,EPSG:32619,yes,,7.0,,,02111,0,,,470.2746915853578,96.30832289261339,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""23-29"", ""addr:street"": ""Kingston Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02111"", ""nodes"": ""[4077268807, 4077268802, 4077268809, 11872819804, 11872819807, 11872819806, 11872819805, 4077268814, 4077268807]"", ""building:levels"": ""7""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
405544081,EPSG:32619,yes,,11.0,,,02111,0,,,431.711735375129,84.93768479293895,"{""addr:state"": ""MA"", ""building"": ""yes"", ""name"": ""Merchants Building"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""75,77,79"", ""addr:street"": ""Summer Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02111"", ""nodes"": ""[4077268824, 327062179, 327066251, 4077268818, 4077268824]"", ""building:levels"": ""11""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
405544082,EPSG:32619,yes,,6.0,,,02111,0,,,224.72529316896146,70.1448620066408,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""71"", ""addr:street"": ""Summer Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02111"", ""nodes"": ""[4077268818, 327070546, 4077268821, 4077268825, 4077268824, 4077268818]"", ""building:levels"": ""6""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
405544083,EPSG:32619,yes,,11.0,,,,0,,,665.5616561981568,107.30145432596632,"{""building"": ""yes"", ""nodes"": ""[4077268388, 327157805, 11872819803, 11872819802, 4077268799, 4077268388]"", ""building:levels"": ""11""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
405544084,EPSG:32619,yes,,6.0,,,02111,0,,,231.62231217537797,74.20231651841601,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""31,33"", ""addr:street"": ""Kingston Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02111"", ""nodes"": ""[4077268802, 4077268796, 4077268805, 9264940272, 4077268809, 4077268802]"", ""building:levels"": ""6""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
405544085,EPSG:32619,yes,,6.0,,,02111,0,,,224.81154452724408,73.99942361796778,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""39,41"", ""addr:street"": ""Kingston Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02111"", ""nodes"": ""[4077268791, 4077268387, 4077268789, 4077268801, 4077268804, 4077268803, 4077268791]"", ""building:levels"": ""6""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
405544086,EPSG:32619,yes,,6.0,,,,0,,,100.59395233352011,47.137994657402,"{""building"": ""yes"", ""nodes"": ""[11872813532, 11872813533, 11872813531, 4077268789, 4077268387, 11872813532]"", ""building:levels"": ""6""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
405544087,EPSG:32619,yes,,10.0,,,02111,0,,,1376.4746701689496,151.990615857033,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""55"", ""addr:street"": ""Summer Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02111"", ""nodes"": ""[327070546, 326656093, 4077268820, 9264849908, 327165583, 327056191, 4077268825, 4077268821, 327070546]"", ""building:levels"": ""10""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
405668682,EPSG:32619,yes,,,4.7,,,0,,,241.12092995159134,68.54717001989673,"{""addr:state"": ""MA"", ""building"": ""yes"", ""addr:housenumber"": ""60"", ""addr:street"": ""Beach Street"", ""addr:city"": ""Boston"", ""nodes"": ""[4078278256, 4078278258, 4078278478, 11887410847, 11887410850, 11887410852, 4078278473, 4078278471, 327202760, 11887410851, 327207053, 4078278462, 4078278463, 4078278464, 4078278256]"", ""height"": ""4.7"", ""height_raw"": ""4.7""}",OSM_MISSING,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_floors,no_function,no_year",boston_downtown_500m
405668683,EPSG:32619,yes,,4.0,13.5,,02111,0,,,186.69856192072007,75.72906096669242,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""16"", ""addr:street"": ""Oxford Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02111"", ""nodes"": ""[4078278275, 326328305, 7620760891, 9265149693, 11887420409, 11887420408, 11887410841, 11887410842, 326328307, 4078278275]"", ""building:levels"": ""4"", ""height"": ""13.5"", ""height_raw"": ""13.5""}",OSM_OBSERVED,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_year",boston_downtown_500m
405668684,EPSG:32619,yes,,,17.25,,02111,0,,,250.42208224925147,63.9270242018706,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""15-25"", ""addr:street"": ""Harrison Avenue"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02111"", ""nodes"": ""[4078278271, 328709449, 328733654, 328725556, 4078278271]"", ""height"": ""17.25"", ""height_raw"": ""17.25""}",OSM_MISSING,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_floors,no_function,no_year",boston_downtown_500m
405668685,EPSG:32619,yes,,,,,02111,0,,,51.63783359826961,30.07779143335921,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""6"", ""addr:street"": ""Oxford Place"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02111"", ""nodes"": ""[4078278268, 4078278274, 4078278276, 4078278272, 4078278268]""}",OSM_MISSING,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_floors,no_function,no_height,no_year",boston_downtown_500m
405668694,EPSG:32619,yes,,6.0,20.0,,02111,0,,,494.8405157723369,93.58503264179855,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""13,15,17"", ""addr:street"": ""Oxford Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02111"", ""nodes"": ""[4078278283, 1193819065, 1193819073, 4078278278, 4078278283]"", ""building:levels"": ""6"", ""height"": ""20"", ""height_raw"": ""20""}",OSM_OBSERVED,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_year",boston_downtown_500m
405668713,EPSG:32619,yes,,,,,02111,0,,,52.45039838634179,30.24406881571163,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""4"", ""addr:street"": ""Oxford Place"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02111"", ""nodes"": ""[4078278277, 4078278285, 4078278286, 4078278280, 4078278277]""}",OSM_MISSING,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_floors,no_function,no_height,no_year",boston_downtown_500m
405668720,EPSG:32619,yes,,,,,02111,0,,,51.595345622869026,30.061766406919716,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""9"", ""addr:street"": ""Oxford Place"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02111"", ""nodes"": ""[4078278250, 4078278257, 4078278259, 4078278254, 4078278250]""}",OSM_MISSING,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_floors,no_function,no_height,no_year",boston_downtown_500m
405668731,EPSG:32619,yes,,,,,02111,0,,,51.65463808888069,30.075073681920635,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""10"", ""addr:street"": ""Oxford Place"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02111"", ""nodes"": ""[4078278246, 4078278250, 4078278254, 4078278247, 4078278246]""}",OSM_MISSING,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_floors,no_function,no_height,no_year",boston_downtown_500m
405668734,EPSG:32619,yes,,5.0,18.4,,,0,,,228.95314483289036,61.062809903318,"{""addr:state"": ""MA"", ""building"": ""yes"", ""addr:housenumber"": ""21"", ""addr:street"": ""Edinboro Street"", ""addr:city"": ""Boston"", ""nodes"": ""[4078278252, 4078278266, 4078278269, 4078278255, 4078278252]"", ""building:levels"": ""5"", ""height"": ""18.4"", ""height_raw"": ""18.4""}",OSM_OBSERVED,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_year",boston_downtown_500m
405668740,EPSG:32619,yes,,5.0,18.4,,,0,,,123.74198994868556,49.150510583871366,"{""addr:state"": ""MA"", ""building"": ""yes"", ""addr:housenumber"": ""11"", ""addr:street"": ""Edinboro Street"", ""addr:city"": ""Boston"", ""nodes"": ""[4078278287, 327065372, 327060986, 4078278288, 4078278287]"", ""building:levels"": ""5"", ""height"": ""18.4"", ""height_raw"": ""18.4""}",OSM_OBSERVED,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_year",boston_downtown_500m
405668746,EPSG:32619,yes,,5.0,18.9,,02111,0,,,232.47342879688,61.43856473639336,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""25,27"", ""addr:street"": ""Edinboro Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02111"", ""nodes"": ""[4078278235, 61363889, 4078278252, 4078278255, 4078278238, 4078278235]"", ""building:levels"": ""5"", ""height"": ""18.9"", ""height_raw"": ""18.9""}",OSM_OBSERVED,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_year",boston_downtown_500m
405668747,EPSG:32619,yes,,,,,02111,0,,,51.68477161321164,30.084911214574188,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""7"", ""addr:street"": ""Oxford Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02111"", ""nodes"": ""[4078278262, 4078278268, 4078278272, 4078278264, 4078278262]""}",OSM_MISSING,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_floors,no_function,no_height,no_year",boston_downtown_500m
405668752,EPSG:32619,yes,,,,,02111,0,,,51.595308463352126,30.061752598337524,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""8"", ""addr:street"": ""Oxford Place"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02111"", ""nodes"": ""[4078278257, 4078278262, 4078278264, 4078278259, 4078278257]""}",OSM_MISSING,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_floors,no_function,no_height,no_year",boston_downtown_500m
405668756,EPSG:32619,yes,,5.0,18.6,,02111,0,,,126.0964323599309,49.35804260556573,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""15"", ""addr:street"": ""Edinboro Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02111"", ""nodes"": ""[4078278279, 4078278287, 4078278288, 4078278282, 4078278279]"", ""building:levels"": ""5"", ""height"": ""18.6"", ""height_raw"": ""18.6""}",OSM_OBSERVED,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_year",boston_downtown_500m
405668763,EPSG:32619,yes,,,,,02111,0,,,51.59542007946955,30.061794052562128,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""11"", ""addr:street"": ""Oxford Place"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02111"", ""nodes"": ""[4078278239, 4078278246, 4078278247, 4078278240, 4078278239]""}",OSM_MISSING,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_floors,no_function,no_height,no_year",boston_downtown_500m
405668765,EPSG:32619,yes,,5.0,19.0,,,0,,,228.20844420352296,61.02234344043038,"{""addr:state"": ""MA"", ""building"": ""yes"", ""addr:housenumber"": ""17"", ""addr:street"": ""Edinboro Street"", ""addr:city"": ""Boston"", ""nodes"": ""[4078278266, 4078278279, 4078278282, 4078278269, 4078278266]"", ""building:levels"": ""5"", ""height"": ""19"", ""height_raw"": ""19""}",OSM_OBSERVED,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_year",boston_downtown_500m
405668768,EPSG:32619,yes,,,,,02111,0,,,51.68391918663716,30.086138510709958,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""5"", ""addr:street"": ""Oxford Place"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02111"", ""nodes"": ""[4078278274, 4078278277, 4078278280, 4078278276, 4078278274]""}",OSM_MISSING,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_floors,no_function,no_height,no_year",boston_downtown_500m
405668773,EPSG:32619,yes,,,13.0,,,0,,,421.4621030316773,88.4593857461915,"{""building"": ""yes"", ""nodes"": ""[11887410846, 4078278261, 326328310, 11887410849, 11887410845, 11887410846]"", ""height"": ""13"", ""height_raw"": ""13""}",OSM_MISSING,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_floors,no_function,no_year",boston_downtown_500m
405668779,EPSG:32619,yes,,6.0,22.5,,,0,,,344.15647184456805,74.50438018765391,"{""addr:state"": ""MA"", ""building"": ""yes"", ""addr:housenumber"": ""31"", ""addr:street"": ""Edinboro Street"", ""addr:city"": ""Boston"", ""nodes"": ""[4078278469, 327070238, 4078278235, 4078278238, 4078278470, 4078278469]"", ""building:levels"": ""6"", ""height"": ""22.5"", ""height_raw"": ""22.5""}",OSM_OBSERVED,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_year",boston_downtown_500m
