file,line,task_id,title,completed_date,verdict,file_level_detail,symbol_level_detail,pending_note,corrected_verdict,correction_note
docs/docs_DONE/VISUALS/3D-visualization/PLAN_3dviz_implementation.md,1289,T20,Tests + LIVE_SMOKE re-validation + manager audit,2026-07-03,PRESENT,tests/test_viz_validation.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/VISUALS/3D-visualization/PLAN_3dviz_implementation.md,1319,T22,"Flat-footprint ""muted placeholder"" restyle",2026-07-03,PRESENT,openubem/viz/shell/BUILD.md=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/VISUALS/3D-visualization/PLAN_3dviz_implementation.md,1329,T21,Batch-generate a viewer.html for all 12 phaseE cells,2026-07-03,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/VISUALS/3D-visualization/PLAN_3dviz_implementation.md,1375,D01–D06,Debug representation fix (footprint-only muting removed + basemap resolution bump),2026-07-03,PRESENT,openubem/viz/context_features.py=PRESENT(in `git ls-files` at HEAD) || tests/test_viz_context_features.py=PRESENT(in `git ls-files` at HEAD) || openubem/viz/viewer_export.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/VISUALS/3D-visualization/debug/PLAN_3dviz_debug_representation.md,239,D01,Fix A: un-mute footprint-only fill + opacity (`colormaps.mjs`),2026-07-03,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/VISUALS/3D-visualization/debug/PLAN_3dviz_debug_representation.md,249,D02,Fix A: legend row + keep the outline cue (`viewer_app.mjs`),2026-07-03,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/VISUALS/3D-visualization/debug/PLAN_3dviz_debug_representation.md,262,D03,Update the node muting tests to the new contract (`viewer_logic.test.mjs`),2026-07-03,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/VISUALS/3D-visualization/debug/PLAN_3dviz_debug_representation.md,276,D04,Fix B: higher-resolution basemap fetch (`basemap_raster.py`),2026-07-03,PRESENT,openubem/viz/basemap_raster.py=PRESENT(in `git ls-files` at HEAD) || tests/test_viz_basemap_raster.py=PRESENT(in `git ls-files` at HEAD),_resolve_zoom@openubem/viz/basemap_raster.py=PRESENT(found in HEAD content of openubem/viz/basemap_raster.py),,PRESENT,
docs/docs_DONE/VISUALS/3D-visualization/debug/PLAN_3dviz_debug_representation.md,299,D05,Regenerate all 12 viewers + LIVE_SMOKE,2026-07-03,PRESENT,openubem/viz/shell/BUILD.md=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/VISUALS/3D-visualization/debug/PLAN_3dviz_debug_representation.md,341,D06,Copy to `openubem/outputs/3D/` + parent-PLAN progress entries,2026-07-03,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/VISUALS/comparisonPlots/PLAN_comparison-plots_2026-06-17.md,192,T01,Basemap into the overview grid,2026-06-17,PRESENT,openubem/results/plotting_suite.py=PRESENT(in `git ls-files` at HEAD),plot_overview_grid@openubem/results/plotting_suite.py=PRESENT(found in HEAD content of openubem/results/plotting_suite.py),,PRESENT,
docs/docs_DONE/VISUALS/comparisonPlots/PLAN_comparison-plots_2026-06-17.md,198,T02,Plot A: simulated vs CBECS reference,2026-06-17,PRESENT,openubem/results/plotting_suite.py=PRESENT(in `git ls-files` at HEAD),_cbecs_region_mean@openubem/results/plotting_suite.py=PRESENT(found in HEAD content of openubem/results/plotting_suite.py) || plot_eui_vs_reference@openubem/results/plotting_suite.py=PRESENT(found in HEAD content of openubem/results/plotting_suite.py),,PRESENT,
docs/docs_DONE/VISUALS/comparisonPlots/PLAN_comparison-plots_2026-06-17.md,204,T03,Plot B: simulated vs service-load reconstructed,2026-06-17,PRESENT,openubem/results/plotting_suite.py=PRESENT(in `git ls-files` at HEAD),plot_sim_vs_reconstructed@openubem/results/plotting_suite.py=PRESENT(found in HEAD content of openubem/results/plotting_suite.py),,PRESENT,
docs/docs_DONE/VISUALS/comparisonPlots/PLAN_comparison-plots_2026-06-17.md,210,T04,Plot C: cross-cell EUI summary,2026-06-17,PRESENT,openubem/results/plotting_suite.py=PRESENT(in `git ls-files` at HEAD),plot_cross_cell_eui@openubem/results/plotting_suite.py=PRESENT(found in HEAD content of openubem/results/plotting_suite.py),,PRESENT,
docs/docs_DONE/VISUALS/comparisonPlots/PLAN_comparison-plots_2026-06-17.md,216,T05,Wire into render_plots.py,2026-06-17,PRESENT,scripts/render_plots.py=PRESENT(in `git ls-files` at HEAD),_render_comparison@scripts/render_plots.py=PRESENT(found in HEAD content of scripts/render_plots.py),,PRESENT,
docs/docs_DONE/VISUALS/comparisonPlots/PLAN_comparison-plots_2026-06-17.md,222,T06,Tests,2026-06-17,PRESENT,tests/test_plotting_suite.py=PRESENT(in `git ls-files` at HEAD),test_plot_sim_vs_reconstructed_recon_ge_sim@tests/test_plotting_suite.py=PRESENT(found in HEAD content of tests/test_plotting_suite.py),,PRESENT,
docs/docs_DONE/VISUALS/comparisonPlots/PLAN_comparison-plots_2026-06-17.md,228,T07,Render + manager visual audit,2026-06-17,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/VISUALS/plotting/PLAN_plotting-suite_2026-06-16.md,131,T01,Module scaffold + shared helpers,2026-06-16,PRESENT,openubem/results/plotting_suite.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/VISUALS/plotting/PLAN_plotting-suite_2026-06-16.md,137,T02,Map v2: footprint polygons + basemap,2026-06-16,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/VISUALS/plotting/PLAN_plotting-suite_2026-06-16.md,143,T03,X-Y ordered simulation charts,2026-06-16,PRESENT,openubem/results/plotting_suite.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/VISUALS/plotting/PLAN_plotting-suite_2026-06-16.md,154,T04,Validation: simulated-vs-reference scatter,2026-06-16,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/VISUALS/plotting/PLAN_plotting-suite_2026-06-16.md,160,T05,Validation: ranked deviation bar,2026-06-16,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/VISUALS/plotting/PLAN_plotting-suite_2026-06-16.md,166,T06,Validation: gap decomposition stacked bar,2026-06-16,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/VISUALS/plotting/PLAN_plotting-suite_2026-06-16.md,172,T07,Validation: climate-signal grouped bar,2026-06-16,PRESENT,openubem/results/plotting_suite.py=PRESENT(in `git ls-files` at HEAD) || tests/test_plotting_suite.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/VISUALS/plotting/PLAN_plotting-suite_2026-06-16.md,184,T08,CLI runner,2026-06-16,PRESENT,scripts/render_plots.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/VISUALS/plotting/PLAN_plotting-suite_2026-06-16.md,190,T09,Smoke tests + progress log,2026-06-16,PRESENT,tests/test_plotting_suite.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/VISUALS/plotting/PLAN_plotting-suite_2026-06-16.md,237,T10,Map v2 from real footprints + working basemap,2026-06-16,PRESENT,openubem/results/plotting_suite.py=PRESENT(in `git ls-files` at HEAD) || scripts/render_plots.py=PRESENT(in `git ls-files` at HEAD) || tests/test_plotting_suite.py=PRESENT(in `git ls-files` at HEAD),_load_cell_footprints@openubem/results/plotting_suite.py=PRESENT(found in HEAD content of openubem/results/plotting_suite.py) || plot_eui_map@openubem/results/plotting_suite.py=PRESENT(found in HEAD content of openubem/results/plotting_suite.py) || _render_sim@scripts/render_plots.py=PRESENT(found in HEAD content of scripts/render_plots.py) || _load_cell_footprints@scripts/render_plots.py=PRESENT(found in HEAD content of scripts/render_plots.py) || test_load_cell_footprints_returns_polygons@tests/test_plotting_suite.py=PRESENT(found in HEAD content of tests/test_plotting_suite.py) || test_plot_eui_map_footprints_no_network@tests/test_plotting_suite.py=PRESENT(found in HEAD content of tests/test_plotting_suite.py),,PRESENT,
docs/docs_DONE/VISUALS/plotting/PLAN_plotting-suite_2026-06-16.md,243,T11,Exclude data-centre archetypes from roundtrip scatter + ranked bar,2026-06-16,PRESENT,openubem/results/plotting_suite.py=PRESENT(in `git ls-files` at HEAD) || tests/test_plotting_suite.py=PRESENT(in `git ls-files` at HEAD),plot_roundtrip_scatter@openubem/results/plotting_suite.py=PRESENT(found in HEAD content of openubem/results/plotting_suite.py) || plot_dev_ranked_bar@openubem/results/plotting_suite.py=PRESENT(found in HEAD content of openubem/results/plotting_suite.py) || test_plot_roundtrip_scatter_excludes_datacenter@tests/test_plotting_suite.py=PRESENT(found in HEAD content of tests/test_plotting_suite.py),,PRESENT,
docs/docs_DONE/VISUALS/plotting/PLAN_plotting-suite_2026-06-16.md,276,T12,Combined 12-cell overview grid,2026-06-16,PRESENT,openubem/results/plotting_suite.py=PRESENT(in `git ls-files` at HEAD) || scripts/render_plots.py=PRESENT(in `git ls-files` at HEAD) || tests/test_plotting_suite.py=PRESENT(in `git ls-files` at HEAD),COMPARE_DIR@openubem/results/plotting_suite.py=PRESENT(found in HEAD content of openubem/results/plotting_suite.py) || plot_overview_grid@openubem/results/plotting_suite.py=PRESENT(found in HEAD content of openubem/results/plotting_suite.py) || _render_overview@scripts/render_plots.py=PRESENT(found in HEAD content of scripts/render_plots.py) || COMPARE_DIR@scripts/render_plots.py=PRESENT(found in HEAD content of scripts/render_plots.py) || plot_overview_grid@scripts/render_plots.py=PRESENT(found in HEAD content of scripts/render_plots.py) || test_plot_overview_grid_writes_png@tests/test_plotting_suite.py=PRESENT(found in HEAD content of tests/test_plotting_suite.py),,PRESENT,
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,172,A1,Add tenacity to dev extra + sync,2026-06-09,PRESENT,tests/test_osm_fetcher.py=PRESENT(in `git ls-files` at HEAD),always_fails@tests/test_osm_fetcher.py=PRESENT(found in HEAD content of tests/test_osm_fetcher.py),,PRESENT,
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,178,A2,Defensive meter field set in outputs.py,2026-06-09,PRESENT,openubem/idf/outputs.py=PRESENT(in `git ls-files` at HEAD) || tests/test_outputs.py=PRESENT(in `git ls-files` at HEAD),test_meter_file_only_count_and_frequency@tests/test_outputs.py=PRESENT(found in HEAD content of tests/test_outputs.py),,PRESENT,
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,184,A3,Record resolved environment,2026-06-09,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,190,B1,Add Building object to all four templates,2026-06-09,PRESENT,tests/test_idf_builder.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,196,B2,Pass window construction to set_wwr,2026-06-09,PRESENT,openubem/idf/builder.py=PRESENT(in `git ls-files` at HEAD) || tests/test_idf_builder.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,202,B3,Wire archetype constructions to surfaces,2026-06-09,PRESENT,openubem/idf/builder.py=PRESENT(in `git ls-files` at HEAD) || tests/test_idf_builder.py=PRESENT(in `git ls-files` at HEAD),set_default_constructions@tests/test_idf_builder.py=PRESENT(found in HEAD content of tests/test_idf_builder.py),,PRESENT,
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,208,B4,"Exclude doubly-failed zones from loads/HVAC, fix num_zones",2026-06-09,NEVER-COMMITTED,openubem/idf/surfaces.py=PRESENT(in `git ls-files` at HEAD) || openubem/idf/builder.py=PRESENT(in `git ls-files` at HEAD) || tests/test_idf_builder.py=PRESENT(in `git ls-files` at HEAD),"add_block@tests/test_idf_builder.py=PRESENT(found in HEAD content of tests/test_idf_builder.py) || extruded_zones@tests/test_idf_builder.py=NEVER-COMMITTED(git log --all -S""extruded_zones"" -- ""tests/test_idf_builder.py"")",,PRESENT,CORRECTED FROM NEVER-COMMITTED (symbol-attribution heuristic error): extruded_zones exists at HEAD in openubem/idf/builder.py -- mis-paired; file-level PRESENT
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,214,B5,Key zoning decision on footprint_area_m2 column,2026-06-09,PRESENT,openubem/idf/builder.py=PRESENT(in `git ls-files` at HEAD) || tests/test_idf_builder.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,222,C1,Replace per-floor add_block loop with one add_block(num_stories=N) per footprint,2026-06-09,NEVER-COMMITTED,openubem/idf/surfaces.py=PRESENT(in `git ls-files` at HEAD) || openubem/idf/builder.py=PRESENT(in `git ls-files` at HEAD) || tests/test_surfaces.py=PRESENT(in `git ls-files` at HEAD) || tests/test_idf_builder.py=PRESENT(in `git ls-files` at HEAD) || tests/test_step3_orchestrator.py=PRESENT(in `git ls-files` at HEAD),"extrude_geometry@openubem/idf/surfaces.py=PRESENT(found in HEAD content of openubem/idf/surfaces.py) || add_block@openubem/idf/surfaces.py=PRESENT(found in HEAD content of openubem/idf/surfaces.py) || TestDoubleExtrusionFailure@tests/test_step3_orchestrator.py=NEVER-COMMITTED(git log --all -S""TestDoubleExtrusionFailure"" -- ""tests/test_step3_orchestrator.py"") || _perim@tests/test_step3_orchestrator.py=PRESENT(found in HEAD content of tests/test_step3_orchestrator.py) || _F1_@tests/test_step3_orchestrator.py=NEVER-COMMITTED(git log --all -S""_F1_"" -- ""tests/test_step3_orchestrator.py"") || test_z_origin_set_on_multi_floor_buildings@tests/test_step3_orchestrator.py=NEVER-COMMITTED(git log --all -S""test_z_origin_set_on_multi_floor_buildings"" -- ""tests/test_step3_orchestrator.py"") || test_multi_floor_surfaces_at_correct_z@tests/test_step3_orchestrator.py=PRESENT(found in HEAD content of tests/test_step3_orchestrator.py)",,PRESENT,"CORRECTED FROM NEVER-COMMITTED (symbol-attribution heuristic error): TestDoubleExtrusionFailure exists at HEAD in test_idf_builder.py; test_z_origin_set_on_multi_floor_buildings found via repo-wide -S at 62e5968 (moved); both mis-paired/renamed, not never-committed; file-level PRESENT"
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,228,C2,"Perimeter+core: native add_block(zoning=""core/perim"") with zone renaming and fallback",2026-06-09,NEVER-COMMITTED,openubem/geometry/zoning.py=PRESENT(in `git ls-files` at HEAD) || openubem/idf/surfaces.py=PRESENT(in `git ls-files` at HEAD) || tests/test_zoning.py=PRESENT(in `git ls-files` at HEAD) || tests/test_surfaces.py=PRESENT(in `git ls-files` at HEAD) || tests/test_idf_builder.py=PRESENT(in `git ls-files` at HEAD),"_expand_core_perim_placeholder@openubem/idf/surfaces.py=PRESENT(found in HEAD content of openubem/idf/surfaces.py) || extrude_geometry@tests/test_idf_builder.py=NEVER-COMMITTED(git log --all -S""extrude_geometry"" -- ""tests/test_idf_builder.py"") || test_perimeter_core_30x30_5floors@tests/test_idf_builder.py=NEVER-COMMITTED(git log --all -S""test_perimeter_core_30x30_5floors"" -- ""tests/test_idf_builder.py"") || test_zone_names_unique_within_building@tests/test_idf_builder.py=NEVER-COMMITTED(git log --all -S""test_zone_names_unique_within_building"" -- ""tests/test_idf_builder.py"") || test_perimeter_core_placeholder_fields@tests/test_idf_builder.py=NEVER-COMMITTED(git log --all -S""test_perimeter_core_placeholder_fields"" -- ""tests/test_idf_builder.py"") || test_perimeter_core_z_coords@tests/test_idf_builder.py=NEVER-COMMITTED(git log --all -S""test_perimeter_core_z_coords"" -- ""tests/test_idf_builder.py"") || TestCorePerimNative@tests/test_idf_builder.py=NEVER-COMMITTED(git log --all -S""TestCorePerimNative"" -- ""tests/test_idf_builder.py"") || TestDoubleExtrusionFailure@tests/test_idf_builder.py=PRESENT(found in HEAD content of tests/test_idf_builder.py) || always_fail@tests/test_idf_builder.py=PRESENT(found in HEAD content of tests/test_idf_builder.py) || add_block@tests/test_idf_builder.py=PRESENT(found in HEAD content of tests/test_idf_builder.py)",,PRESENT,"CORRECTED FROM NEVER-COMMITTED (symbol-attribution heuristic error): extrude_geometry/test_perimeter_core_30x30_5floors/test_perimeter_core_placeholder_fields/test_perimeter_core_z_coords/TestCorePerimNative exist at HEAD elsewhere (surfaces.py, test_zoning.py, test_surfaces.py); test_zone_names_unique_within_building found via repo-wide -S at 62e5968 (moved); mis-paired, not never-committed; file-level PRESENT"
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,234,C3,Remove dead Outdoors→Adiabatic floor flip; update ground-floor BC test,2026-06-09,NEVER-COMMITTED,openubem/idf/surfaces.py=PRESENT(in `git ls-files` at HEAD) || tests/test_surfaces.py=PRESENT(in `git ls-files` at HEAD),"set_adiabatic_surfaces@openubem/idf/surfaces.py=PRESENT(found in HEAD content of openubem/idf/surfaces.py) || test_adiabatic_ground_floor_slab@tests/test_surfaces.py=NEVER-COMMITTED(git log --all -S""test_adiabatic_ground_floor_slab"" -- ""tests/test_surfaces.py"") || test_ground_floor_slab_bc_is_ground@tests/test_surfaces.py=PRESENT(found in HEAD content of tests/test_surfaces.py)",,PRESENT,"CORRECTED FROM NEVER-COMMITTED (symbol-attribution heuristic error): test_adiabatic_ground_floor_slab found via repo-wide -S at 62e5968 -- moved/renamed since, not never-committed; file-level PRESENT"
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,240,C4,Strengthen vacuous adjacency test,2026-06-09,NEVER-COMMITTED,tests/test_surfaces.py=PRESENT(in `git ls-files` at HEAD),"test_adiabatic_perim_core_party_wall@tests/test_surfaces.py=NEVER-COMMITTED(git log --all -S""test_adiabatic_perim_core_party_wall"" -- ""tests/test_surfaces.py"") || test_perim_core_party_wall_surface_matched@tests/test_surfaces.py=PRESENT(found in HEAD content of tests/test_surfaces.py)",,PRESENT,"CORRECTED FROM NEVER-COMMITTED (symbol-attribution heuristic error): test_adiabatic_perim_core_party_wall found via repo-wide -S at 62e5968 -- moved/renamed since, not never-committed; file-level PRESENT"
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,248,D1,Fractional levels/underground cast survives non-integer values,2026-06-09,PRESENT,openubem/acquisition/osm_fetcher.py=PRESENT(in `git ls-files` at HEAD) || tests/test_osm_fetcher.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,254,D2,Fix osm_id branch order so element_type+osmid is checked first,2026-06-09,PRESENT,openubem/acquisition/osm_fetcher.py=PRESENT(in `git ls-files` at HEAD) || tests/test_osm_fetcher.py=PRESENT(in `git ls-files` at HEAD),_flatten_tags@openubem/acquisition/osm_fetcher.py=PRESENT(found in HEAD content of openubem/acquisition/osm_fetcher.py) || element_type@openubem/acquisition/osm_fetcher.py=PRESENT(found in HEAD content of openubem/acquisition/osm_fetcher.py) || test_osm_id_way_and_node_same_numeric_id_are_distinct@tests/test_osm_fetcher.py=PRESENT(found in HEAD content of tests/test_osm_fetcher.py),,PRESENT,
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,260,D3,Change dedup candidate predicate from overlaps to intersects,2026-06-09,PRESENT,openubem/acquisition/osm_fetcher.py=PRESENT(in `git ls-files` at HEAD) || tests/test_osm_fetcher.py=PRESENT(in `git ls-files` at HEAD),_resolve_overlaps@tests/test_osm_fetcher.py=PRESENT(found in HEAD content of tests/test_osm_fetcher.py) || _make_overlap_gdf@tests/test_osm_fetcher.py=PRESENT(found in HEAD content of tests/test_osm_fetcher.py) || TestResolveOverlaps@tests/test_osm_fetcher.py=PRESENT(found in HEAD content of tests/test_osm_fetcher.py) || test_contained_polygon_deduped_by_intersects@tests/test_osm_fetcher.py=PRESENT(found in HEAD content of tests/test_osm_fetcher.py) || test_party_wall_neighbours_not_deduped@tests/test_osm_fetcher.py=PRESENT(found in HEAD content of tests/test_osm_fetcher.py),,PRESENT,
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,266,D4,Make serialization logs non-empty by writing collected run records,2026-06-09,NEVER-COMMITTED,openubem/acquisition/osm_fetcher.py=PRESENT(in `git ls-files` at HEAD) || openubem/semantic/building_classifier.py=PRESENT(in `git ls-files` at HEAD) || tests/test_osm_fetcher.py=PRESENT(in `git ls-files` at HEAD) || tests/test_building_classifier.py=PRESENT(in `git ls-files` at HEAD),"_seven_step_clean@openubem/acquisition/osm_fetcher.py=PRESENT(found in HEAD content of openubem/acquisition/osm_fetcher.py) || _emit@openubem/acquisition/osm_fetcher.py=PRESENT(found in HEAD content of openubem/acquisition/osm_fetcher.py) || TestSevenStepClean@openubem/semantic/building_classifier.py=NEVER-COMMITTED(git log --all -S""TestSevenStepClean"" -- ""openubem/semantic/building_classifier.py"")",,PRESENT,CORRECTED FROM NEVER-COMMITTED (symbol-attribution heuristic error): TestSevenStepClean exists at HEAD in tests/test_osm_fetcher.py -- mis-paired with building_classifier.py mention; file-level PRESENT
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,274,D5,Fix all-generic warning payload to WGS84 bbox + rewrite test via ingest_buildings mock,2026-06-09,NEVER-COMMITTED,openubem/acquisition/osm_fetcher.py=PRESENT(in `git ls-files` at HEAD) || tests/test_osm_fetcher.py=PRESENT(in `git ls-files` at HEAD),"ingest_buildings@openubem/acquisition/osm_fetcher.py=PRESENT(found in HEAD content of openubem/acquisition/osm_fetcher.py) || _warning_bbox@openubem/acquisition/osm_fetcher.py=PRESENT(found in HEAD content of openubem/acquisition/osm_fetcher.py) || _warning_bbox@tests/test_osm_fetcher.py=NEVER-COMMITTED(git log --all -S""_warning_bbox"" -- ""tests/test_osm_fetcher.py"") || all_generic_neighbourhood@tests/test_osm_fetcher.py=PRESENT(found in HEAD content of tests/test_osm_fetcher.py) || test_warning_emitted_with_wgs84_bbox@tests/test_osm_fetcher.py=PRESENT(found in HEAD content of tests/test_osm_fetcher.py) || ingest_buildings@tests/test_osm_fetcher.py=PRESENT(found in HEAD content of tests/test_osm_fetcher.py)",,PRESENT,CORRECTED FROM NEVER-COMMITTED (symbol-attribution heuristic error): _warning_bbox exists at HEAD in openubem/acquisition/osm_fetcher.py -- mis-paired; file-level PRESENT
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,280,D6,Exclude mapped source tags from surplus_tags,2026-06-09,NEVER-COMMITTED,openubem/acquisition/osm_fetcher.py=PRESENT(in `git ls-files` at HEAD) || tests/test_osm_fetcher.py=PRESENT(in `git ls-files` at HEAD),"_skip@tests/test_osm_fetcher.py=NEVER-COMMITTED(git log --all -S""_skip"" -- ""tests/test_osm_fetcher.py"") || canonical_out@tests/test_osm_fetcher.py=NEVER-COMMITTED(git log --all -S""canonical_out"" -- ""tests/test_osm_fetcher.py"") || surplus_tags@tests/test_osm_fetcher.py=PRESENT(found in HEAD content of tests/test_osm_fetcher.py)",,PRESENT,CORRECTED FROM NEVER-COMMITTED (symbol-attribution heuristic error): _skip/canonical_out exist at HEAD in openubem/acquisition/osm_fetcher.py -- mis-paired; file-level PRESENT
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,286,D7,Add mocked end-to-end ingest_buildings test,2026-06-09,PRESENT,tests/test_osm_fetcher.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,292,D8,Add §5.1 vertex-count warning,2026-06-09,PRESENT,openubem/acquisition/osm_fetcher.py=PRESENT(in `git ls-files` at HEAD) || tests/test_osm_fetcher.py=PRESENT(in `git ls-files` at HEAD),ingest_buildings@openubem/acquisition/osm_fetcher.py=PRESENT(found in HEAD content of openubem/acquisition/osm_fetcher.py) || _seven_step_clean@openubem/acquisition/osm_fetcher.py=PRESENT(found in HEAD content of openubem/acquisition/osm_fetcher.py) || features_from_point@tests/test_osm_fetcher.py=PRESENT(found in HEAD content of tests/test_osm_fetcher.py),,PRESENT,
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,300,E1,Make HIGH(b) reachable: rules 1a/1b/2a/2b observed pbt+levels → HIGH,2026-06-09,PRESENT,openubem/semantic/building_classifier.py=PRESENT(in `git ls-files` at HEAD) || tests/test_building_classifier.py=PRESENT(in `git ls-files` at HEAD),_assign_confidence@tests/test_building_classifier.py=PRESENT(found in HEAD content of tests/test_building_classifier.py) || test_rule_2a_observed_levels_high@tests/test_building_classifier.py=PRESENT(found in HEAD content of tests/test_building_classifier.py),,PRESENT,
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,306,E2,Parametrized exact-boundary test,2026-06-09,PRESENT,tests/test_building_classifier.py=PRESENT(in `git ls-files` at HEAD),TestExactBoundaries@tests/test_building_classifier.py=PRESENT(found in HEAD content of tests/test_building_classifier.py) || test_boundary@tests/test_building_classifier.py=PRESENT(found in HEAD content of tests/test_building_classifier.py),,PRESENT,
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,312,E3,Dtype assertions for load-bearing input columns,2026-06-09,PRESENT,openubem/semantic/building_classifier.py=PRESENT(in `git ls-files` at HEAD) || tests/test_building_classifier.py=PRESENT(in `git ls-files` at HEAD),TestInputDtypeValidation@tests/test_building_classifier.py=PRESENT(found in HEAD content of tests/test_building_classifier.py) || test_float64_levels_raises_valueerror@tests/test_building_classifier.py=PRESENT(found in HEAD content of tests/test_building_classifier.py) || test_int64_levels_raises_valueerror@tests/test_building_classifier.py=PRESENT(found in HEAD content of tests/test_building_classifier.py) || test_correct_dtypes_passes@tests/test_building_classifier.py=PRESENT(found in HEAD content of tests/test_building_classifier.py),,PRESENT,
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,318,E4,Guard empty-GeoDataFrame path,2026-06-09,NEVER-COMMITTED,openubem/semantic/building_classifier.py=PRESENT(in `git ls-files` at HEAD) || tests/test_building_classifier.py=PRESENT(in `git ls-files` at HEAD),"_validate_input_schema@tests/test_building_classifier.py=PRESENT(found in HEAD content of tests/test_building_classifier.py) || KeyError@tests/test_building_classifier.py=NEVER-COMMITTED(git log --all -S""KeyError"" -- ""tests/test_building_classifier.py"")",,PRESENT,"CORRECTED FROM NEVER-COMMITTED (symbol-attribution heuristic error): KeyError is a Python builtin, not a code artifact (false positive of the symbol heuristic); file-level PRESENT"
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,324,E5,Real-fixture tier distributions (REPORT ONLY),2026-06-09,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_main/docs_step-2-1/PLAN_step-2-1-implementation.md,196,T01,pyproject.toml + config.py updates,2026-06-10,PRESENT,openubem/config.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-2-1/PLAN_step-2-1-implementation.md,202,T02,build_climate_zones_gpkg.py + bundled GPKG,2026-06-10,PRESENT,scripts/build_climate_zones_gpkg.py=PRESENT(in `git ls-files` at HEAD) || openubem/data/climate_zones/__init__.py=PRESENT(in `git ls-files` at HEAD) || openubem/data/climate_zones/ashrae_climate_zones.gpkg=PRESENT(in `git ls-files` at HEAD) || openubem/data/climate_zones/PROVENANCE.md=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-2-1/PLAN_step-2-1-implementation.md,208,T03,build_epw_stations_csv.py + bundled CSV,2026-06-10,PRESENT,scripts/build_epw_stations_csv.py=PRESENT(in `git ls-files` at HEAD) || openubem/data/epw_stations.csv=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
